triplet_id	ac_id	anchor	negative_partner_c	positive_partner_d	ac_pair_id	ad_pair_id	assembly_size_stratum	counterfactual_grade_provisional	sequence_similarity_bin
SCF:0004666	AC:003922	P54999	Q12309	P33203	SP:0003922	SP:0018142	gt24	CF-C-provisional	remote_sequence
SCF:0004667	AC:003924	A0A480JRW3	Q71K68	O79881	SP:0003924	SP:0018149	gt24	CF-C-provisional	medium
SCF:0004668	AC:003924	A0A480JRW3	Q71K68	Q7IIB7	SP:0003924	SP:0018150	gt24	CF-C-provisional	remote_sequence
SCF:0004669	AC:003924	Q71K68	A0A480JRW3	A0A8D1NRT6	SP:0003924	SP:0018152	gt24	CF-C-provisional	remote_sequence
SCF:0004670	AC:003924	Q71K68	A0A480JRW3	A0A8D1FAG1	SP:0003924	SP:0018153	gt24	CF-C-provisional	remote_sequence
SCF:0004671	AC:003925	Q7S711	Q7S910	Q7SC44	SP:0003925	SP:0018155	gt24	CF-C-provisional	medium
SCF:0004672	AC:003925	Q7S711	Q7S910	Q96U12	SP:0003925	SP:0018156	gt24	CF-C-provisional	remote_sequence
SCF:0004673	AC:003925	Q7S910	Q7S711	Q1K6P0	SP:0003925	SP:0018158	gt24	CF-C-provisional	remote_sequence
SCF:0004674	AC:003925	Q7S910	Q7S711	Q7RXV8	SP:0003925	SP:0018159	gt24	CF-C-provisional	remote_sequence
SCF:0004675	AC:003927	G1DJA2	G0S3Y7	G0S9I6	SP:0003927	SP:0018166	gt24	CF-C-provisional	medium
SCF:0004676	AC:003927	G1DJA2	G0S3Y7	G0S6J1	SP:0003927	SP:0018167	gt24	CF-C-provisional	remote_sequence
SCF:0004677	AC:003930	Q9CQL4	Q9D8P4	Q9D7N6	SP:0003930	SP:0017028	gt24	CF-C-provisional	remote_sequence
SCF:0004678	AC:003930	Q9D8P4	Q9CQL4	Q9CQL5	SP:0003930	SP:0016836	gt24	CF-C-provisional	medium
SCF:0004679	AC:003930	Q9D8P4	Q9CQL4	Q9H0U6	SP:0003930	SP:0018176	gt24	CF-C-provisional	remote_sequence
SCF:0004680	AC:003933	Q9XFT3	Q07473	P23321	SP:0003933	SP:0018190	gt24	CF-C-provisional	remote_sequence
SCF:0004681	AC:003934	Q5SHN5	P80380	P0A7K2	SP:0003934	SP:0018196	gt24	CF-C-provisional	remote_sequence
SCF:0004682	AC:003934	Q5SHN5	P80380	P60494	SP:0003934	SP:0014269	gt24	CF-C-provisional	remote_sequence
SCF:0004683	AC:003935	P18077	P62913	P61254	SP:0003935	SP:0018198	gt24	CF-C-provisional	remote_sequence
SCF:0004684	AC:003935	P18077	P62913	P61313	SP:0003935	SP:0018199	gt24	CF-C-provisional	remote_sequence
SCF:0004685	AC:003935	P18077	P62913	P18621	SP:0003935	SP:0018200	gt24	CF-C-provisional	remote_sequence
SCF:0004686	AC:003935	P62913	P18077	P46779	SP:0003935	SP:0018201	gt24	CF-C-provisional	remote_sequence
SCF:0004687	AC:003935	P62913	P18077	Q9UNZ5	SP:0003935	SP:0015934	gt24	CF-C-provisional	remote_sequence
SCF:0004688	AC:003935	P62913	P18077	P62269	SP:0003935	SP:0018202	gt24	CF-C-provisional	remote_sequence
SCF:0004689	AC:003936	A0A1B2U1E7	A0A1J7BX85	A5FMZ2	SP:0003936	SP:0018203	gt24	CF-C-provisional	remote_sequence
SCF:0004690	AC:003936	A0A1B2U1E7	A0A1J7BX85	A0A1B2U1R1	SP:0003936	SP:0018204	gt24	CF-C-provisional	remote_sequence
SCF:0004691	AC:003936	A0A1B2U1E7	A0A1J7BX85	A0A1B2U1H3	SP:0003936	SP:0018205	gt24	CF-C-provisional	remote_sequence
SCF:0004692	AC:003938	P60438	P0A7L0	P60723	SP:0003938	SP:0018217	gt24	CF-C-provisional	remote_sequence
SCF:0004693	AC:003938	P60438	P0A7L0	P0A7J3	SP:0003938	SP:0018218	gt24	CF-C-provisional	remote_sequence
SCF:0004694	AC:003938	P60438	P0A7L0	P0A7V3	SP:0003938	SP:0018219	gt24	CF-C-provisional	remote_sequence
SCF:0004695	AC:003939	A8BQU8	A8BM86	A8B8Z6	SP:0003939	SP:0018223	gt24	CF-C-provisional	remote_sequence
SCF:0004696	AC:003939	A8BQU8	A8BM86	A8BZ78	SP:0003939	SP:0018224	gt24	CF-C-provisional	remote_sequence
SCF:0004697	AC:003941	Q99848	Q9H9Y2	Q8TDN6	SP:0003941	SP:0015067	gt24	CF-C-provisional	remote_sequence
SCF:0004698	AC:003942	Q02378	P03892	P03887	SP:0003942	SP:0018235	gt24	CF-C-provisional	medium
SCF:0004699	AC:003942	Q02378	P03892	P03910	SP:0003942	SP:0018236	gt24	CF-C-provisional	medium
SCF:0004700	AC:003945	Q924T2	Q9CQV5	Q9CQA6	SP:0003945	SP:0018246	gt24	CF-C-provisional	remote_sequence
SCF:0004701	AC:003948	P0CX27	P33201	P05317	SP:0003948	SP:0018261	gt24	CF-C-provisional	medium
SCF:0004702	AC:003948	P0CX27	P33201	P05748	SP:0003948	SP:0018262	gt24	CF-C-provisional	remote_sequence
SCF:0004703	AC:003948	P0CX27	P33201	Q02326	SP:0003948	SP:0018263	gt24	CF-C-provisional	remote_sequence
SCF:0004704	AC:003948	P33201	P0CX27	Q02753	SP:0003948	SP:0018264	gt24	CF-C-provisional	medium
SCF:0004705	AC:003948	P33201	P0CX27	P0CX84	SP:0003948	SP:0018265	gt24	CF-C-provisional	remote_sequence
SCF:0004706	AC:003949	Q6C4A6	Q6CD73	Q6C9Z1	SP:0003949	SP:0018267	gt24	CF-C-provisional	remote_sequence
SCF:0004707	AC:003950	Q285L8	A0A1S4AU23	A0A1S3XAN1	SP:0003950	SP:0018273	gt24	CF-C-provisional	medium
SCF:0004708	AC:003951	P0CX23	P38803	Q06511	SP:0003951	SP:0018276	gt24	CF-C-provisional	remote_sequence
SCF:0004709	AC:003951	P0CX23	P38803	P40693	SP:0003951	SP:0018277	gt24	CF-C-provisional	remote_sequence
SCF:0004710	AC:003951	P0CX23	P38803	P33442	SP:0003951	SP:0018278	gt24	CF-C-provisional	remote_sequence
SCF:0004711	AC:003951	P38803	P0CX23	P04456	SP:0003951	SP:0018279	gt24	CF-C-provisional	remote_sequence
SCF:0004712	AC:003953	P62090	Q9SYW8	Q9SA56	SP:0003953	SP:0009189	gt24	CF-C-provisional	remote_sequence
SCF:0004713	AC:003955	Q9D7N3	Q9CQE3	Q9CR88	SP:0003955	SP:0018289	gt24	CF-C-provisional	remote_sequence
SCF:0004714	AC:003958	A8K7J6	Q9P015	P49406	SP:0003958	SP:0018301	gt24	CF-C-provisional	remote_sequence
SCF:0004715	AC:003958	Q9P015	A8K7J6	Q86TS9	SP:0003958	SP:0018304	gt24	CF-C-provisional	high
SCF:0004716	AC:003958	Q9P015	A8K7J6	Q7Z7F7	SP:0003958	SP:0018305	gt24	CF-C-provisional	medium
SCF:0004717	AC:003958	Q9P015	A8K7J6	Q6P161	SP:0003958	SP:0018306	gt24	CF-C-provisional	medium
SCF:0004718	AC:003959	Q72I14	Q72IN1	Q72JU9	SP:0003959	SP:0018307	gt24	CF-C-provisional	remote_sequence
SCF:0004719	AC:003959	Q72I14	Q72IN1	P60490	SP:0003959	SP:0018308	gt24	CF-C-provisional	remote_sequence
SCF:0004720	AC:003959	Q72IN1	Q72I14	Q72HR2	SP:0003959	SP:0016191	gt24	CF-C-provisional	remote_sequence
SCF:0004721	AC:003960	G0SFC3	G0S1R0	G0SHJ6	SP:0003960	SP:0018312	gt24	CF-C-provisional	medium
SCF:0004722	AC:003960	G0SFC3	G0S1R0	G0RYN9	SP:0003960	SP:0018313	gt24	CF-C-provisional	remote_sequence
SCF:0004723	AC:003960	G0SFC3	G0S1R0	G0S9B5	SP:0003960	SP:0018314	gt24	CF-C-provisional	remote_sequence
SCF:0004724	AC:003962	R1CGG7	R1DY94	R1DNR0	SP:0003962	SP:0018321	gt24	CF-C-provisional	medium
SCF:0004725	AC:003962	R1CGG7	R1DY94	R1FP66	SP:0003962	SP:0018322	gt24	CF-C-provisional	medium
SCF:0004726	AC:003962	R1CGG7	R1DY94	R1DCN2	SP:0003962	SP:0018323	gt24	CF-C-provisional	medium
SCF:0004727	AC:003962	R1DY94	R1CGG7	R1EB65	SP:0003962	SP:0016938	gt24	CF-C-provisional	high
SCF:0004728	AC:003962	R1DY94	R1CGG7	R1CV07	SP:0003962	SP:0018324	gt24	CF-C-provisional	high
SCF:0004729	AC:003963	O60306	P62306	P62308	SP:0003963	SP:0018326	gt24	CF-C-provisional	medium
SCF:0004730	AC:003963	O60306	P62306	P62318	SP:0003963	SP:0018327	gt24	CF-C-provisional	remote_sequence
SCF:0004731	AC:003963	O60306	P62306	P62314	SP:0003963	SP:0018328	gt24	CF-C-provisional	remote_sequence
SCF:0004732	AC:003963	P62306	O60306	Q92797	SP:0003963	SP:0018329	gt24	CF-C-provisional	remote_sequence
SCF:0004733	AC:003969	A0A3Q7I5W4	A0A3Q7INK3	P49215	SP:0003969	SP:0018349	gt24	CF-C-provisional	remote_sequence
SCF:0004734	AC:003969	A0A3Q7I5W4	A0A3Q7INK3	M1BRF8	SP:0003969	SP:0018350	gt24	CF-C-provisional	remote_sequence
SCF:0004735	AC:003969	A0A3Q7INK3	A0A3Q7I5W4	A0A3Q7HQH0	SP:0003969	SP:0013884	gt24	CF-C-provisional	remote_sequence
SCF:0004736	AC:003969	A0A3Q7INK3	A0A3Q7I5W4	A0A3Q7GUG2	SP:0003969	SP:0015544	gt24	CF-C-provisional	remote_sequence
SCF:0004737	AC:003970	Q8ILE8	Q8ILK3	Q8IDB0	SP:0003970	SP:0018352	gt24	CF-C-provisional	medium
SCF:0004738	AC:003970	Q8ILE8	Q8ILK3	O97248	SP:0003970	SP:0018353	gt24	CF-C-provisional	medium
SCF:0004739	AC:003970	Q8ILE8	Q8ILK3	Q8IDI5	SP:0003970	SP:0018354	gt24	CF-C-provisional	remote_sequence
SCF:0004740	AC:003970	Q8ILK3	Q8ILE8	C0H5G3	SP:0003970	SP:0018355	gt24	CF-C-provisional	remote_sequence
SCF:0004741	AC:003970	Q8ILK3	Q8ILE8	Q8IIA2	SP:0003970	SP:0018356	gt24	CF-C-provisional	remote_sequence
SCF:0004742	AC:003970	Q8ILK3	Q8ILE8	Q8IDB0	SP:0003970	SP:0018357	gt24	CF-C-provisional	remote_sequence
SCF:0004743	AC:003972	Q6IDF5	Q9VWI0	Q9V3W2	SP:0003972	SP:0018364	gt24	CF-C-provisional	remote_sequence
SCF:0004744	AC:003973	P00125	P00426	P62894	SP:0003973	SP:0018368	gt24	CF-C-provisional	remote_sequence
SCF:0004745	AC:003973	P00125	P00426	P00129	SP:0003973	SP:0018369	gt24	CF-C-provisional	remote_sequence
SCF:0004746	AC:003977	P82245	P82194	P82195	SP:0003977	SP:0018386	gt24	CF-C-provisional	remote_sequence
SCF:0004747	AC:003977	P82245	P82194	P28803	SP:0003977	SP:0018387	gt24	CF-C-provisional	remote_sequence
SCF:0004748	AC:003978	Q02373	P03924	Q02380	SP:0003978	SP:0018391	gt24	CF-C-provisional	remote_sequence
SCF:0004749	AC:003984	O75934	Q9NXE8	Q9NW64	SP:0003984	SP:0018421	gt24	CF-C-provisional	remote_sequence
SCF:0004750	AC:003986	A0A6L0XSJ0	A4IDD6	A4HV47	SP:0003986	SP:0018430	gt24	CF-C-provisional	medium
SCF:0004751	AC:003986	A0A6L0XSJ0	A4IDD6	A4IBS2	SP:0003986	SP:0018431	gt24	CF-C-provisional	medium
SCF:0004752	AC:003986	A0A6L0XSJ0	A4IDD6	A4HN55	SP:0003986	SP:0018432	gt24	CF-C-provisional	remote_sequence
SCF:0004753	AC:003986	A4IDD6	A0A6L0XSJ0	A4IBS2	SP:0003986	SP:0018433	gt24	CF-C-provisional	medium
SCF:0004754	AC:003986	A4IDD6	A0A6L0XSJ0	A4HUT6	SP:0003986	SP:0015461	gt24	CF-C-provisional	medium
SCF:0004755	AC:003986	A4IDD6	A0A6L0XSJ0	A4ICV5	SP:0003986	SP:0015462	gt24	CF-C-provisional	remote_sequence
SCF:0004756	AC:003989	O79880	A0A287AAR5	A0A8D1WW27	SP:0003989	SP:0015798	gt24	CF-C-provisional	high
SCF:0004757	AC:003989	O79880	A0A287AAR5	A0A8D0Q6N1	SP:0003989	SP:0018445	gt24	CF-C-provisional	remote_sequence
SCF:0004758	AC:003989	O79880	A0A287AAR5	A0A4X1VPG4	SP:0003989	SP:0018446	gt24	CF-C-provisional	remote_sequence
SCF:0004759	AC:003990	P05737	P26785	P26784	SP:0003990	SP:0018447	gt24	CF-C-provisional	high
SCF:0004760	AC:003990	P05737	P26785	P05738	SP:0003990	SP:0018448	gt24	CF-C-provisional	medium
SCF:0004761	AC:003990	P05737	P26785	P0CX82	SP:0003990	SP:0018449	gt24	CF-C-provisional	remote_sequence
SCF:0004762	AC:003990	P26785	P05737	P26321	SP:0003990	SP:0018450	gt24	CF-C-provisional	remote_sequence
SCF:0004763	AC:003993	Q92366	O14069	P0CT60	SP:0003993	SP:0018462	gt24	CF-C-provisional	remote_sequence
SCF:0004764	AC:003994	P60491	Q5SHN8	Q5SHZ1	SP:0003994	SP:0018465	gt24	CF-C-provisional	remote_sequence
SCF:0004765	AC:003994	Q5SHN8	P60491	Q8RR57	SP:0003994	SP:0018468	gt24	CF-C-provisional	medium
SCF:0004766	AC:003994	Q5SHN8	P60491	Q9Z9H5	SP:0003994	SP:0018469	gt24	CF-C-provisional	remote_sequence
SCF:0004767	AC:003996	P92533	Q9SD78	Q9LHI0	SP:0003996	SP:0018472	gt24	CF-C-provisional	remote_sequence
SCF:0004768	AC:003998	Q8I3T9	O97231	Q8IBY4	SP:0003998	SP:0018479	gt24	CF-C-provisional	remote_sequence
SCF:0004769	AC:003998	Q8I3T9	O97231	Q8ILN8	SP:0003998	SP:0018480	gt24	CF-C-provisional	remote_sequence
SCF:0004770	AC:003999	Q12250	P30656	P21242	SP:0003999	SP:0014593	gt24	CF-C-provisional	remote_sequence
SCF:0004771	AC:003999	Q12250	P30656	P23638	SP:0003999	SP:0014594	gt24	CF-C-provisional	remote_sequence
SCF:0004772	AC:003999	Q12250	P30656	P23639	SP:0003999	SP:0014595	gt24	CF-C-provisional	remote_sequence
SCF:0004773	AC:004001	F1SLR1	A0A8D1TL60	A0A8D1WW27	SP:0004001	SP:0018489	gt24	CF-C-provisional	medium
SCF:0004774	AC:004001	F1SLR1	A0A8D1TL60	A0A286ZUN9	SP:0004001	SP:0018490	gt24	CF-C-provisional	remote_sequence
SCF:0004775	AC:004002	A0A4X1SZP7	A0A4X1UIV8	A0A480KM09	SP:0004002	SP:0014718	gt24	CF-C-provisional	medium
SCF:0004776	AC:004002	A0A4X1SZP7	A0A4X1UIV8	F1RWL7	SP:0004002	SP:0013901	gt24	CF-C-provisional	remote_sequence
SCF:0004777	AC:004003	Q980F7	Q980W3	Q9UX94	SP:0004003	SP:0018495	gt24	CF-C-provisional	remote_sequence
SCF:0004778	AC:004003	Q980W3	Q980F7	Q980A8	SP:0004003	SP:0018498	gt24	CF-C-provisional	remote_sequence
SCF:0004779	AC:004003	Q980W3	Q980F7	Q980A6	SP:0004003	SP:0018499	gt24	CF-C-provisional	remote_sequence
SCF:0004780	AC:004006	P46776	Q9Y3C1	P26373	SP:0004006	SP:0018507	gt24	CF-C-provisional	medium
SCF:0004781	AC:004006	P46776	Q9Y3C1	P62750	SP:0004006	SP:0018508	gt24	CF-C-provisional	remote_sequence
SCF:0004782	AC:004006	P46776	Q9Y3C1	P40429	SP:0004006	SP:0018509	gt24	CF-C-provisional	remote_sequence
SCF:0004783	AC:004007	P61313	Q8TDD1	Q9Y3T9	SP:0004007	SP:0018513	gt24	CF-C-provisional	remote_sequence
SCF:0004784	AC:004011	P49167	Q12024	P10664	SP:0004011	SP:0018528	gt24	CF-C-provisional	remote_sequence
SCF:0004785	AC:004011	P49167	Q12024	Q12080	SP:0004011	SP:0018530	gt24	CF-C-provisional	remote_sequence
SCF:0004786	AC:004012	A1WXF5	A1WXF9	A1WWW6	SP:0004012	SP:0018531	gt24	CF-C-provisional	high
SCF:0004787	AC:004012	A1WXF5	A1WXF9	A1WWW5	SP:0004012	SP:0018532	gt24	CF-C-provisional	remote_sequence
SCF:0004788	AC:004013	P33201	P53742	P40010	SP:0004013	SP:0018537	gt24	CF-C-provisional	medium
SCF:0004789	AC:004013	P33201	P53742	P38779	SP:0004013	SP:0018538	gt24	CF-C-provisional	remote_sequence
SCF:0004790	AC:004013	P33201	P53742	P36049	SP:0004013	SP:0018539	gt24	CF-C-provisional	remote_sequence
SCF:0004791	AC:004013	P53742	P33201	P40078	SP:0004013	SP:0018540	gt24	CF-C-provisional	medium
SCF:0004792	AC:004013	P53742	P33201	P05748	SP:0004013	SP:0018541	gt24	CF-C-provisional	remote_sequence
SCF:0004793	AC:004013	P53742	P33201	P26784	SP:0004013	SP:0016549	gt24	CF-C-provisional	remote_sequence
SCF:0004794	AC:004014	P95988	Q980A6	Q980F7	SP:0004014	SP:0018542	gt24	CF-C-provisional	remote_sequence
SCF:0004795	AC:004016	O95478	Q8TDN6	Q9UKD2	SP:0004016	SP:0018548	gt24	CF-C-provisional	remote_sequence
SCF:0004796	AC:004016	O95478	Q8TDN6	O76021	SP:0004016	SP:0018549	gt24	CF-C-provisional	remote_sequence
SCF:0004797	AC:004016	Q8TDN6	O95478	Q07020	SP:0004016	SP:0018550	gt24	CF-C-provisional	remote_sequence
SCF:0004798	AC:004017	P43609	Q12406	Q07979	SP:0004017	SP:0018553	gt24	CF-C-provisional	remote_sequence
SCF:0004799	AC:004017	P43609	Q12406	Q03124	SP:0004017	SP:0018554	gt24	CF-C-provisional	remote_sequence
SCF:0004800	AC:004017	P43609	Q12406	P25632	SP:0004017	SP:0018555	gt24	CF-C-provisional	remote_sequence
SCF:0004801	AC:004017	Q12406	P43609	P53628	SP:0004017	SP:0018557	gt24	CF-C-provisional	remote_sequence
SCF:0004802	AC:004019	O51314	O51642	O51719	SP:0004019	SP:0017451	gt24	CF-C-provisional	remote_sequence
SCF:0004803	AC:004019	O51642	O51314	O51206	SP:0004019	SP:0016795	gt24	CF-C-provisional	remote_sequence
SCF:0004804	AC:004019	O51642	O51314	O51441	SP:0004019	SP:0018565	gt24	CF-C-provisional	remote_sequence
SCF:0004805	AC:004021	P0A7Q6	P0A805	P0A7V3	SP:0004021	SP:0018571	gt24	CF-C-provisional	remote_sequence
SCF:0004806	AC:004021	P0A7Q6	P0A805	P0A7J7	SP:0004021	SP:0018572	gt24	CF-C-provisional	remote_sequence
SCF:0004807	AC:004021	P0A7Q6	P0A805	P0A7W1	SP:0004021	SP:0018573	gt24	CF-C-provisional	remote_sequence
SCF:0004808	AC:004022	A0A2K1KU02	A0A2K1J0L9	A9RT62	SP:0004022	SP:0015764	gt24	CF-C-provisional	remote_sequence
SCF:0004809	AC:004023	P70974	Q06796	P20277	SP:0004023	SP:0018578	gt24	CF-C-provisional	remote_sequence
SCF:0004810	AC:004023	P70974	Q06796	P19946	SP:0004023	SP:0018579	gt24	CF-C-provisional	remote_sequence
SCF:0004811	AC:004026	A0A286ZTW8	A0A287AF82	A0A8D0HMG9	SP:0004026	SP:0018590	gt24	CF-C-provisional	remote_sequence
SCF:0004812	AC:004028	Q6C1R9	B5FVG1	B5RSL7	SP:0004028	SP:0016743	gt24	CF-C-provisional	remote_sequence
SCF:0004813	AC:004028	Q6C1R9	B5FVG1	B5FVF8	SP:0004028	SP:0018603	gt24	CF-C-provisional	remote_sequence
SCF:0004814	AC:004030	P43321	Q02775	Q12046	SP:0004030	SP:0018608	gt24	CF-C-provisional	medium
SCF:0004815	AC:004030	P43321	Q02775	Q12417	SP:0004030	SP:0018609	gt24	CF-C-provisional	remote_sequence
SCF:0004816	AC:004030	P43321	Q02775	Q03338	SP:0004030	SP:0018610	gt24	CF-C-provisional	remote_sequence
SCF:0004817	AC:004031	E1UWA6	E1UWC5	E1UWC3	SP:0004031	SP:0018614	gt24	CF-C-provisional	remote_sequence
SCF:0004818	AC:004031	E1UWA6	E1UWC5	E1UWC2	SP:0004031	SP:0018615	gt24	CF-C-provisional	remote_sequence
SCF:0004819	AC:004031	E1UWC5	E1UWA6	E1UWA8	SP:0004031	SP:0018617	gt24	CF-C-provisional	remote_sequence
SCF:0004820	AC:004032	Q1K8T6	Q1K6U7	Q7RYW8	SP:0004032	SP:0015144	gt24	CF-C-provisional	remote_sequence
SCF:0004821	AC:004032	Q1K8T6	Q1K6U7	Q7SB98	SP:0004032	SP:0018620	gt24	CF-C-provisional	remote_sequence
SCF:0004822	AC:004033	Q839F4	Q839F7	Q836X6	SP:0004033	SP:0017532	gt24	CF-C-provisional	remote_sequence
SCF:0004823	AC:004033	Q839F7	Q839F4	Q839D8	SP:0004033	SP:0018624	gt24	CF-C-provisional	remote_sequence
SCF:0004824	AC:004034	A0A3Q8II03	A0A3S7WY02	A0A3Q8II82	SP:0004034	SP:0018627	gt24	CF-C-provisional	remote_sequence
SCF:0004825	AC:004034	A0A3S7WY02	A0A3Q8II03	E9B8Q2	SP:0004034	SP:0018630	gt24	CF-C-provisional	remote_sequence
SCF:0004826	AC:004035	P0CG47	P25786	P38886	SP:0004035	SP:0018632	gt24	CF-C-provisional	remote_sequence
SCF:0004827	AC:004035	P25786	P0CG47	P25787	SP:0004035	SP:0018635	gt24	CF-C-provisional	remote_sequence
SCF:0004828	AC:004035	P25786	P0CG47	P51665	SP:0004035	SP:0018636	gt24	CF-C-provisional	remote_sequence
SCF:0004829	AC:004035	P25786	P0CG47	P28066	SP:0004035	SP:0018637	gt24	CF-C-provisional	remote_sequence
SCF:0004830	AC:004036	P02413	P0ACG8	P0ADY7	SP:0004036	SP:0018638	gt24	CF-C-provisional	remote_sequence
SCF:0004831	AC:004036	P02413	P0ACG8	P0A7K6	SP:0004036	SP:0018639	gt24	CF-C-provisional	remote_sequence
SCF:0004832	AC:004036	P02413	P0ACG8	P02358	SP:0004036	SP:0018640	gt24	CF-C-provisional	remote_sequence
SCF:0004833	AC:004039	D0CA76	D0CD16	D0CCZ8	SP:0004039	SP:0018652	gt24	CF-C-provisional	remote_sequence
SCF:0004834	AC:004041	Q8R035	Q9D338	Q9CR59	SP:0004041	SP:0018663	gt24	CF-C-provisional	remote_sequence
SCF:0004835	AC:004041	Q9D338	Q8R035	Q9DCI9	SP:0004041	SP:0018666	gt24	CF-C-provisional	medium
SCF:0004836	AC:004041	Q9D338	Q8R035	Q99N85	SP:0004041	SP:0018667	gt24	CF-C-provisional	remote_sequence
SCF:0004837	AC:004041	Q9D338	Q8R035	Q9D7N6	SP:0004041	SP:0018668	gt24	CF-C-provisional	remote_sequence
SCF:0004838	AC:004042	P62851	O43709	P15880	SP:0004042	SP:0018672	gt24	CF-C-provisional	medium
SCF:0004839	AC:004042	P62851	O43709	P62753	SP:0004042	SP:0016386	gt24	CF-C-provisional	remote_sequence
SCF:0004840	AC:004042	P62851	O43709	P46777	SP:0004042	SP:0018673	gt24	CF-C-provisional	remote_sequence
SCF:0004841	AC:004043	P0ADY7	P0CE48	P60785	SP:0004043	SP:0018674	gt24	CF-C-provisional	remote_sequence
SCF:0004842	AC:004043	P0CE48	P0ADY7	P0A7S3	SP:0004043	SP:0018677	gt24	CF-C-provisional	remote_sequence
SCF:0004843	AC:004044	A0A1B4XKR3	A0A1B4XKV5	A0A1B4XKU1	SP:0004044	SP:0017851	gt24	CF-C-provisional	remote_sequence
SCF:0004844	AC:004044	A0A1B4XKR3	A0A1B4XKV5	A0A1B4XKT6	SP:0004044	SP:0018680	gt24	CF-C-provisional	remote_sequence
SCF:0004845	AC:004044	A0A1B4XKV5	A0A1B4XKR3	A0A1B4XKX1	SP:0004044	SP:0018681	gt24	CF-C-provisional	remote_sequence
SCF:0004846	AC:004046	G0SCH6	G0S9B5	G0S081	SP:0004046	SP:0018690	gt24	CF-C-provisional	remote_sequence
SCF:0004847	AC:004047	P63173	O95478	P62917	SP:0004047	SP:0018695	gt24	CF-C-provisional	remote_sequence
SCF:0004848	AC:004047	P63173	O95478	Q07020	SP:0004047	SP:0018696	gt24	CF-C-provisional	remote_sequence
SCF:0004849	AC:004047	P63173	O95478	P39023	SP:0004047	SP:0018697	gt24	CF-C-provisional	remote_sequence
SCF:0004850	AC:004048	P82669	P82929	Q3SZ86	SP:0004048	SP:0017535	gt24	CF-C-provisional	remote_sequence
SCF:0004851	AC:004049	P0A7L0	P0A7Q1	P0A7N9	SP:0004049	SP:0018703	gt24	CF-C-provisional	remote_sequence
SCF:0004852	AC:004049	P0A7L0	P0A7Q1	P0AG63	SP:0004049	SP:0018216	gt24	CF-C-provisional	remote_sequence
SCF:0004853	AC:004049	P0A7Q1	P0A7L0	P60723	SP:0004049	SP:0018705	gt24	CF-C-provisional	remote_sequence
SCF:0004854	AC:004050	A0QS45	A0QSD3	A0QS62	SP:0004050	SP:0014931	gt24	CF-C-provisional	remote_sequence
SCF:0004855	AC:004050	A0QS45	A0QSD3	A0QSP8	SP:0004050	SP:0014374	gt24	CF-C-provisional	remote_sequence
SCF:0004856	AC:004050	A0QS45	A0QSD3	A0QSF9	SP:0004050	SP:0018708	gt24	CF-C-provisional	remote_sequence
SCF:0004857	AC:004050	A0QSD3	A0QS45	A0A2U9Q0X2	SP:0004050	SP:0018709	gt24	CF-C-provisional	remote_sequence
SCF:0004858	AC:004050	A0QSD3	A0QS45	A0QSG8	SP:0004050	SP:0018710	gt24	CF-C-provisional	remote_sequence
SCF:0004859	AC:004053	A0A8D0UWW0	O79874	O79875	SP:0004053	SP:0018722	gt24	CF-C-provisional	remote_sequence
SCF:0004860	AC:004053	A0A8D0UWW0	O79874	O79881	SP:0004053	SP:0018723	gt24	CF-C-provisional	remote_sequence
SCF:0004861	AC:004053	A0A8D0UWW0	O79874	F1SL07	SP:0004053	SP:0018724	gt24	CF-C-provisional	remote_sequence
SCF:0004862	AC:004053	O79874	A0A8D0UWW0	A0A287BAW0	SP:0004053	SP:0018725	gt24	CF-C-provisional	high
SCF:0004863	AC:004055	Q9UKD2	Q9H7B2	P84098	SP:0004055	SP:0007505	gt24	CF-C-provisional	remote_sequence
SCF:0004864	AC:004055	Q9UKD2	Q9H7B2	P62424	SP:0004055	SP:0018735	gt24	CF-C-provisional	remote_sequence
SCF:0004865	AC:004056	Q9UUU2	S5U4R9	Q9B6D3	SP:0004056	SP:0017458	gt24	CF-C-provisional	remote_sequence
SCF:0004866	AC:004056	Q9UUU2	S5U4R9	Q9B6D6	SP:0004056	SP:0018737	gt24	CF-C-provisional	remote_sequence
SCF:0004867	AC:004057	C4R4Y0	C4R997	C4QXY9	SP:0004057	SP:0007625	gt24	CF-C-provisional	remote_sequence
SCF:0004868	AC:004057	C4R4Y0	C4R997	C4R1E6	SP:0004057	SP:0018740	gt24	CF-C-provisional	remote_sequence
SCF:0004869	AC:004057	C4R997	C4R4Y0	C4QZQ7	SP:0004057	SP:0018741	gt24	CF-C-provisional	remote_sequence
SCF:0004870	AC:004059	P26784	Q12532	P53313	SP:0004059	SP:0018750	gt24	CF-C-provisional	remote_sequence
SCF:0004871	AC:004059	P26784	Q12532	P25582	SP:0004059	SP:0015877	gt24	CF-C-provisional	remote_sequence
SCF:0004872	AC:004059	P26784	Q12532	Q12176	SP:0004059	SP:0018751	gt24	CF-C-provisional	remote_sequence
SCF:0004873	AC:004059	Q12532	P26784	P0C0W9	SP:0004059	SP:0018752	gt24	CF-C-provisional	medium
SCF:0004874	AC:004061	Q02878	Q9NVU7	Q9BXJ9	SP:0004061	SP:0018754	gt24	CF-C-provisional	remote_sequence
SCF:0004875	AC:004061	Q9NVU7	Q02878	P26373	SP:0004061	SP:0018757	gt24	CF-C-provisional	remote_sequence
