triplet_id	split	anchor	c	d	r	fam_a	fam_c	fam_d	ad_id	ac_id	ar_id
SCF:0002453	train_eligible	Q6P5S8	P0DOX5	Q6GMX6	Q9NVR2	Q8TCD0	Q6N030	Q6N030	SCF:0002453|AD	SCF:0002453|AC	SCF:0002453|AR
SCF:0002458	train_eligible	Q9NVH2	Q9NVR2	Q68E01	P0DOX5	Q9NVH2	Q9NVR2	Q68E01	SCF:0002458|AD	SCF:0002458|AC	SCF:0002458|AR
SCF:0002459	train_eligible	Q9NVH2	Q9NVR2	Q96HW7	O00189	Q9NVH2	Q9NVR2	Q96HW7	SCF:0002459|AD	SCF:0002459|AC	SCF:0002459|AR
SCF:0002460	train_eligible	Q9NVH2	Q9NVR2	Q9NV88	Q12834	Q9NVH2	Q9NVR2	Q9NV88	SCF:0002460|AD	SCF:0002460|AC	SCF:0002460|AR
SCF:0002461	train_eligible	Q9NVR2	Q9NVH2	Q96HW7	Q9UJX4	Q9NVR2	Q9NVH2	Q96HW7	SCF:0002461|AD	SCF:0002461|AC	SCF:0002461|AR
SCF:0002462	train_eligible	W7WX86	I7MG46	I7LT80	Q22R86	W7WX86	I7MG46	I7LT80	SCF:0002462|AD	SCF:0002462|AC	SCF:0002462|AR
SCF:0002463	train_eligible	W7WX86	I7MG46	Q23YW7	Q22R86	W7WX86	I7MG46	Q23YW7	SCF:0002463|AD	SCF:0002463|AC	SCF:0002463|AR
SCF:0002465	train_eligible	O94408	Q9UUI1	O74483	O14352	P38203	Q9UUI1	O74483	SCF:0002465|AD	SCF:0002465|AC	SCF:0002465|AR
SCF:0002466	train_eligible	O94408	Q9UUI1	Q9Y7M4	O14352	P38203	Q9UUI1	Q9Y7M4	SCF:0002466|AD	SCF:0002466|AC	SCF:0002466|AR
SCF:0002467	train_eligible	Q9UUI1	O94408	Q9Y7M4	Q9Y821	Q9UUI1	P38203	Q9Y7M4	SCF:0002467|AD	SCF:0002467|AC	SCF:0002467|AR
SCF:0002470	train_eligible	P84077	O00189	P35585	Q9NVR2	P84077	O00189	P35585	SCF:0002470|AD	SCF:0002470|AC	SCF:0002470|AR
SCF:0002477	train_eligible	P20248	Q12834	Q13042	Q9NVR2	P20248	Q12834	Q13042	SCF:0002477|AD	SCF:0002477|AC	SCF:0002477|AR
SCF:0002478	train_eligible	Q38859	Q9M1A8	Q9FJ98	O80634	Q38859	Q9M1A8	A0A4X1VEK9	SCF:0002478|AD	SCF:0002478|AC	SCF:0002478|AR
SCF:0002479	train_eligible	I7MHB1	Q24CE5	Q1HFW2	Q22R86	I7MHB1	Q24CE5	Q1HFW2	SCF:0002479|AD	SCF:0002479|AC	SCF:0002479|AR
SCF:0002480	train_eligible	I7MHB1	Q24CE5	A4VE64	Q22R86	I7MHB1	Q24CE5	Q1HFW2	SCF:0002480|AD	SCF:0002480|AC	SCF:0002480|AR
SCF:0002481	train_eligible	I7MHB1	Q24CE5	Q1HFV9	I7MCM8	I7MHB1	Q24CE5	Q24DI9	SCF:0002481|AD	SCF:0002481|AC	SCF:0002481|AR
SCF:0002488	train_eligible	Q8DLN5	Q8DL30	Q8DJ02	Q8DKF5	Q8DLN5	Q8DL30	P56751	SCF:0002488|AD	SCF:0002488|AC	SCF:0002488|AR
SCF:0002491	train_eligible	Q08162	Q12149	Q99207	P30665	Q08162	Q12149	Q99207	SCF:0002491|AD	SCF:0002491|AC	SCF:0002491|AR
SCF:0002492	train_eligible	Q08162	Q12149	Q08491	P29469	Q08162	Q12149	Q08491	SCF:0002492|AD	SCF:0002492|AC	SCF:0002492|AR
SCF:0002493	train_eligible	Q12149	Q08162	Q04500	P09119	Q12149	Q08162	Q04500	SCF:0002493|AD	SCF:0002493|AC	SCF:0002493|AR
SCF:0002495	train_eligible	Q9UJX3	Q9UJX4	P30260	Q9NVH2	Q9UJX3	Q9UJX4	P30260	SCF:0002495|AD	SCF:0002495|AC	SCF:0002495|AR
SCF:0002496	train_eligible	Q9UJX4	Q9UJX3	Q9UJX2	Q8TAF3	Q9UJX4	Q9UJX3	Q9UJX2	SCF:0002496|AD	SCF:0002496|AC	SCF:0002496|AR
SCF:0002497	train_eligible	Q9UJX4	Q9UJX3	Q13042	P42285	Q9UJX4	Q9UJX3	Q13042	SCF:0002497|AD	SCF:0002497|AC	SCF:0002497|AR
SCF:0002498	train_eligible	Q9UJX4	Q9UJX3	Q9UJX6	P42285	Q9UJX4	Q9UJX3	Q9UJX6	SCF:0002498|AD	SCF:0002498|AC	SCF:0002498|AR
SCF:0002501	train_eligible	P0A7V8	P0A7G2	P02358	P0A8A8	P80373	P0A7G2	Q83D76	SCF:0002501|AD	SCF:0002501|AC	SCF:0002501|AR
SCF:0002503	train_eligible	P0A7V8	P0A7G2	P0A7R9	P0AF28	P80373	P0A7G2	Q50296	SCF:0002503|AD	SCF:0002503|AC	SCF:0002503|AR
SCF:0002504	train_eligible	P20980	P68439	P68694	P20637	P20980	P68439	Q76ZP7	SCF:0002504|AD	SCF:0002504|AC	SCF:0002504|AR
SCF:0002508	train_eligible	P09119	P29469	P54784	Q12149	P09119	P29469	P54784	SCF:0002508|AD	SCF:0002508|AC	SCF:0002508|AR
SCF:0002509	train_eligible	P29469	P09119	P50874	Q08162	P29469	P09119	P50874	SCF:0002509|AD	SCF:0002509|AC	SCF:0002509|AR
SCF:0002510	train_eligible	P29469	P09119	P54791	P53298	P29469	P09119	P54791	SCF:0002510|AD	SCF:0002510|AC	SCF:0002510|AR
SCF:0002511	train_eligible	P29469	P09119	P32833	Q12004	P29469	P09119	P32833	SCF:0002511|AD	SCF:0002511|AC	SCF:0002511|AR
SCF:0002512	train_eligible	Q1HFW2	Q1HGH8	Q1HFX1	Q1HFW0	Q1HFW2	Q1HGH8	A8IY95	SCF:0002512|AD	SCF:0002512|AC	SCF:0002512|AR
SCF:0002513	train_eligible	Q1HGH8	Q1HFW2	W7XJB1	Q1HFW0	Q1HGH8	Q1HFW2	W7XJB1	SCF:0002513|AD	SCF:0002513|AC	SCF:0002513|AR
SCF:0002514	train_eligible	Q1HGH8	Q1HFW2	Q24DI9	Q1HFW0	Q1HGH8	Q1HFW2	Q24DI9	SCF:0002514|AD	SCF:0002514|AC	SCF:0002514|AR
SCF:0002515	train_eligible	Q1HGH8	Q1HFW2	Q1HFV9	Q1HFW0	Q1HGH8	Q1HFW2	Q24DI9	SCF:0002515|AD	SCF:0002515|AC	SCF:0002515|AR
SCF:0002517	train_eligible	Q2V2P8	P53298	P38313	P09119	Q2V2P8	P53298	P38313	SCF:0002517|AD	SCF:0002517|AC	SCF:0002517|AR
SCF:0002518	train_eligible	A0A3A5I502	A0A063XCH0	A0A063X754	A0A063X781	A0A3A5I502	A0A063XCH0	A0A063X754	SCF:0002518|AD	SCF:0002518|AC	SCF:0002518|AR
SCF:0002520	train_eligible	Q9BXW9	Q8TAF3	P0CG48	Q9UJX3	Q9BXW9	Q8TAF3	P0CG48	SCF:0002520|AD	SCF:0002520|AC	SCF:0002520|AR
SCF:0002521	train_eligible	P48940	Q2FW10	Q2G111	Q2FW11	P17291	A0QSD5	A0A2V3DLV3	SCF:0002521|AD	SCF:0002521|AC	SCF:0002521|AR
SCF:0002522	train_eligible	Q5RKV6	P42285	Q15477	Q9UJX3	Q5RKV6	P42285	Q15477	SCF:0002522|AD	SCF:0002522|AC	SCF:0002522|AR
SCF:0002523	train_eligible	Q5RKV6	P42285	Q9Y450	Q9UJX3	Q5RKV6	P42285	Q9Y450	SCF:0002523|AD	SCF:0002523|AC	SCF:0002523|AR
SCF:0002530	train_eligible	P20998	P68610	P21034	P68439	P20998	P68610	P04310	SCF:0002530|AD	SCF:0002530|AC	SCF:0002530|AR
SCF:0002531	train_eligible	P68135	P24732	P0DP26	P02602	P68134	P24732	P0DP23	SCF:0002531|AD	SCF:0002531|AC	SCF:0002531|AR
SCF:0002532	train_eligible	P68135	P24732	Q9Y281	P02602	P68134	P24732	Q9Y281	SCF:0002532|AD	SCF:0002532|AC	SCF:0002532|AR
SCF:0002533	train_eligible	P68135	P24732	P14649	P02602	P68134	P24732	P02602	SCF:0002533|AD	SCF:0002533|AC	SCF:0002533|AR
SCF:0002546	train_eligible	Q41038	P05311	P05310	A0A0M3KL11	F2D0D5	T1RIQ1	A0T0M8	SCF:0002546|AD	SCF:0002546|AC	SCF:0002546|AR
SCF:0002547	train_eligible	P04050	Q12004	P32585	P09119	A0A7M4DUC2	Q12004	P32585	SCF:0002547|AD	SCF:0002547|AC	SCF:0002547|AR
SCF:0002548	train_eligible	P04050	Q12004	P35189	Q04601	A0A7M4DUC2	Q12004	P35189	SCF:0002548|AD	SCF:0002548|AC	SCF:0002548|AR
SCF:0002556	train_eligible	Q22YU3	W7XJB1	Q24CE5	I7MCM8	Q22YU3	W7XJB1	Q24CE5	SCF:0002556|AD	SCF:0002556|AC	SCF:0002556|AR
SCF:0002557	train_eligible	Q22YU3	W7XJB1	Q24DI9	I7MCM8	Q22YU3	W7XJB1	Q24DI9	SCF:0002557|AD	SCF:0002557|AC	SCF:0002557|AR
SCF:0002558	train_eligible	O14198	Q9Y821	Q9US45	O94408	O14198	Q9Y821	Q9US45	SCF:0002558|AD	SCF:0002558|AC	SCF:0002558|AR
SCF:0002559	train_eligible	Q9Y821	O14198	Q9US45	Q9Y7M4	Q9Y821	O14198	Q9US45	SCF:0002559|AD	SCF:0002559|AC	SCF:0002559|AR
SCF:0002560	train_eligible	A4VEB3	I7MCM8	W7XJB1	A4VE64	A4VEB3	Q1HFX0	W7XJB1	SCF:0002560|AD	SCF:0002560|AC	SCF:0002560|AR
SCF:0002561	train_eligible	A4VEB3	I7MCM8	Q24DI9	A4VE64	A4VEB3	Q1HFX0	Q24DI9	SCF:0002561|AD	SCF:0002561|AC	SCF:0002561|AR
SCF:0002562	train_eligible	A4VEB3	I7MCM8	Q1HFV9	Q24C31	A4VEB3	Q1HFX0	Q24DI9	SCF:0002562|AD	SCF:0002562|AC	SCF:0002562|AR
SCF:0002577	train_eligible	P69461	P00289	P00166	A0A9R0JBX6	P74149	P16002	P00166	SCF:0002577|AD	SCF:0002577|AC	SCF:0002577|AR
SCF:0002581	train_eligible	P53197	Q04601	Q08683	Q12004	P53197	Q04601	Q08683	SCF:0002581|AD	SCF:0002581|AC	SCF:0002581|AR
SCF:0002583	train_eligible	Q2FW30	Q2G2Q4	Q2FW18	Q2FW17	B7IA17	Q2G2Q4	P62399	SCF:0002583|AD	SCF:0002583|AC	SCF:0002583|AR
SCF:0002584	train_eligible	O85388	Q83ED6	Q83ES0	Q83ER7	P80372	Q83ED6	A0QSD5	SCF:0002584|AD	SCF:0002584|AC	SCF:0002584|AR
SCF:0002587	train_eligible	O60566	P30260	Q9UJX5	O96019	O60566	P30260	Q9UJX5	SCF:0002587|AD	SCF:0002587|AC	SCF:0002587|AR
SCF:0002588	train_eligible	P30260	O60566	Q9UJX6	O96019	P30260	O60566	Q9UJX6	SCF:0002588|AD	SCF:0002588|AC	SCF:0002588|AR
SCF:0002589	train_eligible	A0T0T5	B8CEQ3	B8C0K4	B5YM25	E1C9K8	B8CEQ3	B8C0K4	SCF:0002589|AD	SCF:0002589|AC	SCF:0002589|AR
SCF:0002590	train_eligible	A0T0T5	B8CEQ3	B8BUW3	A0T0M8	E1C9K8	B8CEQ3	B8BUW3	SCF:0002590|AD	SCF:0002590|AC	SCF:0002590|AR
SCF:0002591	train_eligible	O43257	O96019	P60709	P30260	O43257	O96019	P68134	SCF:0002591|AD	SCF:0002591|AC	SCF:0002591|AR
SCF:0002592	train_eligible	O43257	O96019	Q9GZN1	O60566	O43257	O96019	Q9GZN1	SCF:0002592|AD	SCF:0002592|AC	SCF:0002592|AR
SCF:0002593	train_eligible	O96019	O43257	Q6AZJ8	P61163	O96019	O43257	P0C0S5	SCF:0002593|AD	SCF:0002593|AC	SCF:0002593|AR
SCF:0002594	train_eligible	O96019	O43257	Q9BQE9	P61163	O96019	O43257	Q9BQE9	SCF:0002594|AD	SCF:0002594|AC	SCF:0002594|AR
SCF:0002595	train_eligible	P87173	Q9Y7M4	O94408	O14198	P87173	Q9Y7M4	P38203	SCF:0002595|AD	SCF:0002595|AC	SCF:0002595|AR
SCF:0002596	train_eligible	P87173	Q9Y7M4	O14352	Q9Y7N2	P87173	Q9Y7M4	O14352	SCF:0002596|AD	SCF:0002596|AC	SCF:0002596|AR
SCF:0002597	train_eligible	Q9Y7M4	P87173	O74483	O14010	Q9Y7M4	P87173	O74483	SCF:0002597|AD	SCF:0002597|AC	SCF:0002597|AR
SCF:0002598	train_eligible	P0A0F8	Q2FW17	Q2FZ42	Q2G2Q4	P0A0F8	P0CI78	O31742	SCF:0002598|AD	SCF:0002598|AC	SCF:0002598|AR
SCF:0002599	train_eligible	P0A0F8	Q2FW17	Q2FW30	Q2FW31	P0A0F8	P0CI78	B7IA17	SCF:0002599|AD	SCF:0002599|AC	SCF:0002599|AR
SCF:0002601	train_eligible	A4VE64	W7XJB1	I7MCM8	Q24CE5	Q1HFW2	W7XJB1	Q1HFX0	SCF:0002601|AD	SCF:0002601|AC	SCF:0002601|AR
SCF:0002602	train_eligible	W7XJB1	A4VE64	Q24CE5	Q24C31	W7XJB1	Q1HFW2	Q24CE5	SCF:0002602|AD	SCF:0002602|AC	SCF:0002602|AR
SCF:0002603	train_eligible	W7XJB1	A4VE64	Q1HFW0	Q24C31	W7XJB1	Q1HFW2	Q24CE5	SCF:0002603|AD	SCF:0002603|AC	SCF:0002603|AR
SCF:0002614	train_eligible	Q9LU21	P26288	P56752	O82504	Q9LU21	P26288	P56752	SCF:0002614|AD	SCF:0002614|AC	SCF:0002614|AR
SCF:0002615	train_eligible	P53859	Q08162	Q99207	Q06406	P53859	Q08162	Q99207	SCF:0002615|AD	SCF:0002615|AC	SCF:0002615|AR
SCF:0002616	train_eligible	Q08162	P53859	P46948	P53905	Q08162	P53859	P46948	SCF:0002616|AD	SCF:0002616|AC	SCF:0002616|AR
SCF:0002617	train_eligible	O81098	O82504	Q9LK40	P26288	O81098	O82504	Q9LK40	SCF:0002617|AD	SCF:0002617|AC	SCF:0002617|AR
SCF:0002624	train_eligible	A0A0M3KL12	A0A0M3KL11	E1C9L3	P05311	A0A0H2UKZ4	A0A4V8GZZ4	E1C9L3	SCF:0002624|AD	SCF:0002624|AC	SCF:0002624|AR
SCF:0002625	train_eligible	A0A0M3KL12	A0A0M3KL11	Q9S7N7	P05311	A0A0H2UKZ4	A0A4V8GZZ4	B6U534	SCF:0002625|AD	SCF:0002625|AC	SCF:0002625|AR
SCF:0002626	train_eligible	A0A0M3KL12	A0A0M3KL11	P16002	A0A0M3KL13	A0A0H2UKZ4	A0A4V8GZZ4	P16002	SCF:0002626|AD	SCF:0002626|AC	SCF:0002626|AR
SCF:0002633	train_eligible	I7MDA9	Q24C31	Q23YW7	W7XJB1	I7MDA9	Q24C31	Q23YW7	SCF:0002633|AD	SCF:0002633|AC	SCF:0002633|AR
SCF:0002634	train_eligible	I7MDA9	Q24C31	Q23S05	W7XJB1	I7MDA9	Q24C31	Q23S05	SCF:0002634|AD	SCF:0002634|AC	SCF:0002634|AR
SCF:0002635	train_eligible	I7MDA9	Q24C31	A4VD15	W7XJB1	I7MDA9	Q24C31	A4VD15	SCF:0002635|AD	SCF:0002635|AC	SCF:0002635|AR
SCF:0002636	train_eligible	G3MXC8	Q3MHR7	Q1JP79	P61157	G3MXC8	Q9CVB6	Q1JP79	SCF:0002636|AD	SCF:0002636|AC	SCF:0002636|AR
SCF:0002638	train_eligible	P53905	Q06406	P40089	Q08162	P53905	Q06406	P40089	SCF:0002638|AD	SCF:0002638|AC	SCF:0002638|AR
SCF:0002639	train_eligible	Q06406	P53905	P57743	P53859	Q06406	P53905	P57743	SCF:0002639|AD	SCF:0002639|AC	SCF:0002639|AR
SCF:0002640	train_eligible	Q06406	P53905	P47093	P38801	Q06406	P53905	P47093	SCF:0002640|AD	SCF:0002640|AC	SCF:0002640|AR
SCF:0002641	train_eligible	Q06406	P53905	P47017	P38801	Q06406	P53905	P47017	SCF:0002641|AD	SCF:0002641|AC	SCF:0002641|AR
SCF:0002644	train_eligible	P27766	Q39584	Q7Y0H2	P50370	P27766	Q39584	Q7Y0H2	SCF:0002644|AD	SCF:0002644|AC	SCF:0002644|AR
SCF:0002645	train_eligible	Q39584	P27766	Q39578	P50370	Q39584	P27766	Q39578	SCF:0002645|AD	SCF:0002645|AC	SCF:0002645|AR
SCF:0002646	train_eligible	P49960	Q06406	P40089	Q08162	P49960	Q06406	P40089	SCF:0002646|AD	SCF:0002646|AC	SCF:0002646|AR
SCF:0002647	train_eligible	P49960	Q06406	P38203	P53256	P49960	Q06406	P38203	SCF:0002647|AD	SCF:0002647|AC	SCF:0002647|AR
SCF:0002649	train_eligible	Q54G86	P22685	Q9Y3A5	Q54XI5	Q54G86	P22685	Q9Y3A5	SCF:0002649|AD	SCF:0002649|AC	SCF:0002649|AR
SCF:0002650	train_eligible	I7MHB1	A4VEB3	Q1HFV9	I7M6H4	I7MHB1	A4VEB3	Q24DI9	SCF:0002650|AD	SCF:0002650|AC	SCF:0002650|AR
SCF:0002651	train_eligible	W5I1R7	W5FWF5	W5DS33	W5I035	G1TNM3	W5FWF5	G1SGX4	SCF:0002651|AD	SCF:0002651|AC	SCF:0002651|AR
SCF:0002656	train_eligible	P21477	P21473	P21468	P21471	P21477	Q2G2Q1	P21468	SCF:0002656|AD	SCF:0002656|AC	SCF:0002656|AR
SCF:0002657	train_eligible	P21477	P21473	P21476	P21471	P21477	Q2G2Q1	A0QSD5	SCF:0002657|AD	SCF:0002657|AC	SCF:0002657|AR
SCF:0002658	train_eligible	P21477	P21473	P21474	P21471	P21477	Q2G2Q1	P75131	SCF:0002658|AD	SCF:0002658|AC	SCF:0002658|AR
SCF:0002665	train_eligible	W7XJB1	I7M6H4	Q22A67	Q24CL2	W7XJB1	I7M6H4	Q22A67	SCF:0002665|AD	SCF:0002665|AC	SCF:0002665|AR
SCF:0002666	train_eligible	C3SR62	C3SRY2	W8T6F0	C3SR12	P80373	C3SRY2	Q83D76	SCF:0002666|AD	SCF:0002666|AC	SCF:0002666|AR
SCF:0002667	train_eligible	C3SR62	C3SRY2	C3SR52	C3SR12	P80373	C3SRY2	B7IA17	SCF:0002667|AD	SCF:0002667|AC	SCF:0002667|AR
SCF:0002668	train_eligible	C3SR62	C3SRY2	A0A024L8R9	C3SQR7	P80373	C3SRY2	P40711	SCF:0002668|AD	SCF:0002668|AC	SCF:0002668|AR
SCF:0002669	train_eligible	C3SRY2	C3SR62	P60422	C3SR52	C3SRY2	P80373	P60422	SCF:0002669|AD	SCF:0002669|AC	SCF:0002669|AR
SCF:0002670	train_eligible	M1VKK5	Q85FP8	M1UU36	M1VFJ4	M1VKK5	Q85FP8	M1UU36	SCF:0002670|AD	SCF:0002670|AC	SCF:0002670|AR
SCF:0002671	train_eligible	Q85FP8	M1VKK5	M1VFJ4	M1UU36	Q85FP8	M1VKK5	M1VFJ4	SCF:0002671|AD	SCF:0002671|AC	SCF:0002671|AR
SCF:0002675	train_eligible	B8BUW3	A0T0M8	A0T0M9	B8C770	B8BUW3	A0T0M8	T1RIQ1	SCF:0002675|AD	SCF:0002675|AC	SCF:0002675|AR
SCF:0002677	train_eligible	Q9BTE1	P61163	F2Z5G5	O43257	Q9BTE1	F2Z5G5	F2Z5G5	SCF:0002677|AD	SCF:0002677|AC	SCF:0002677|AR
SCF:0002678	train_eligible	Q9BTE1	P61163	Q9NZ32	O43257	Q9BTE1	F2Z5G5	Q9NZ32	SCF:0002678|AD	SCF:0002678|AC	SCF:0002678|AR
SCF:0002682	train_eligible	Q1HFX0	Q1HFX1	Q22MV2	Q1HFW0	Q1HFX0	A8IY95	Q22MV2	SCF:0002682|AD	SCF:0002682|AC	SCF:0002682|AR
SCF:0002683	train_eligible	Q1HFX0	Q1HFX1	I7MHB1	Q1HFW0	Q1HFX0	A8IY95	I7MHB1	SCF:0002683|AD	SCF:0002683|AC	SCF:0002683|AR
SCF:0002687	train_eligible	P0A8V2	P0AF28	P0A7V8	P0A7G2	P0A8V2	P0AF28	P80373	SCF:0002687|AD	SCF:0002687|AC	SCF:0002687|AR
SCF:0002692	train_eligible	P53859	P38801	P53256	P53905	P53859	P38801	P53256	SCF:0002692|AD	SCF:0002692|AC	SCF:0002692|AR
SCF:0002693	train_eligible	P53859	P38801	P53725	P53905	P53859	P38801	P53725	SCF:0002693|AD	SCF:0002693|AC	SCF:0002693|AR
SCF:0002697	train_eligible	P56769	Q9SY97	Q9SYW8	P26288	Q55329	A0A2K1IB10	F2D0D5	SCF:0002697|AD	SCF:0002697|AC	SCF:0002697|AR
SCF:0002698	train_eligible	P56769	Q9SY97	Q8LCQ4	O80634	Q55329	A0A2K1IB10	F2D0D5	SCF:0002698|AD	SCF:0002698|AC	SCF:0002698|AR
SCF:0002699	train_eligible	P53256	Q08162	Q99207	Q06406	P53256	Q08162	Q99207	SCF:0002699|AD	SCF:0002699|AC	SCF:0002699|AR
SCF:0002700	train_eligible	Q08162	P53256	P46948	Q06406	Q08162	P53256	P46948	SCF:0002700|AD	SCF:0002700|AC	SCF:0002700|AR
SCF:0002701	train_eligible	Q08162	P53256	Q12277	P47112	Q08162	P53256	Q12277	SCF:0002701|AD	SCF:0002701|AC	SCF:0002701|AR
SCF:0002704	train_eligible	Q24DI9	I7M6H4	Q22A67	Q24CL2	Q24DI9	I7M6H4	Q22A67	SCF:0002704|AD	SCF:0002704|AC	SCF:0002704|AR
SCF:0002705	train_eligible	I7LT80	Q24CL2	Q24DJ0	A4VEB3	I7LT80	Q24CL2	Q24DJ0	SCF:0002705|AD	SCF:0002705|AC	SCF:0002705|AR
SCF:0002706	train_eligible	I7LT80	Q24CL2	Q23YW7	I7M6H4	I7LT80	Q24CL2	Q23YW7	SCF:0002706|AD	SCF:0002706|AC	SCF:0002706|AR
SCF:0002707	train_eligible	Q24CL2	I7LT80	Q23S05	I7M9J2	Q24CL2	I7LT80	Q23S05	SCF:0002707|AD	SCF:0002707|AC	SCF:0002707|AR
SCF:0002713	train_eligible	O14010	Q9Y7N2	O94376	Q9Y7M4	O14010	Q9Y7N2	O94376	SCF:0002713|AD	SCF:0002713|AC	SCF:0002713|AR
SCF:0002714	train_eligible	Q9Y7N2	O14010	O94376	P87173	Q9Y7N2	O14010	O94376	SCF:0002714|AD	SCF:0002714|AC	SCF:0002714|AR
SCF:0002716	train_eligible	B8BRQ8	A0T0M8	A0T0M9	B8CEQ3	B8BRQ8	A0T0M8	T1RIQ1	SCF:0002716|AD	SCF:0002716|AC	SCF:0002716|AR
SCF:0002719	train_eligible	P12853	P18263	P92276	P50370	P12853	P19054	P92276	SCF:0002719|AD	SCF:0002719|AC	SCF:0002719|AR
SCF:0002720	train_eligible	P18263	P12853	Q93VE0	A8J353	P19054	P12853	A9RT62	SCF:0002720|AD	SCF:0002720|AC	SCF:0002720|AR
SCF:0002721	train_eligible	P18263	P12853	A8HY43	A8IS47	P19054	P12853	A8HY43	SCF:0002721|AD	SCF:0002721|AC	SCF:0002721|AR
SCF:0002724	train_eligible	Q9M3L0	P69461	P80883	A0A9R0JBX6	Q9M3L0	P74149	P80883	SCF:0002724|AD	SCF:0002724|AC	SCF:0002724|AR
SCF:0002725	train_eligible	Q5SLP8	Q5SKU2	P80373	Q5SJH3	Q5SLP8	Q5SKU2	P80373	SCF:0002725|AD	SCF:0002725|AC	SCF:0002725|AR
SCF:0002726	train_eligible	Q5SLP8	Q5SKU2	P17291	Q5SJH3	Q5SLP8	Q5SKU2	P17291	SCF:0002726|AD	SCF:0002726|AC	SCF:0002726|AR
SCF:0002727	train_eligible	P01730	P01857	P0DOX5	Q9BT78	P01730	P01867	Q6N030	SCF:0002727|AD	SCF:0002727|AC	SCF:0002727|AR
SCF:0002728	train_eligible	P01857	P01730	P55899	Q9BT78	P01867	P01730	P55899	SCF:0002728|AD	SCF:0002728|AC	SCF:0002728|AR
SCF:0002729	train_eligible	C3TRH7	W8T6F0	C3SRY2	C3SR62	P0A7U7	Q83D76	C3SRY2	SCF:0002729|AD	SCF:0002729|AC	SCF:0002729|AR
SCF:0002730	train_eligible	P40337	Q9BT78	Q7L5N1	P01857	P40337	Q9BT78	Q7L5N1	SCF:0002730|AD	SCF:0002730|AC	SCF:0002730|AR
SCF:0002731	train_eligible	P40337	Q9BT78	Q13098	P01730	P40337	Q9BT78	Q13098	SCF:0002731|AD	SCF:0002731|AC	SCF:0002731|AR
SCF:0002732	train_eligible	P40337	Q9BT78	Q9UNS2	P0DP25	P40337	Q9BT78	Q9UNS2	SCF:0002732|AD	SCF:0002732|AC	SCF:0002732|AR
SCF:0002733	train_eligible	Q9BT78	P40337	P63208	Q9Y2L1	Q9BT78	P40337	P63208	SCF:0002733|AD	SCF:0002733|AC	SCF:0002733|AR
SCF:0002742	train_eligible	P46020	P0DP25	P0DP23	Q9BT78	P46020	P0DP23	P0DP23	SCF:0002742|AD	SCF:0002742|AC	SCF:0002742|AR
SCF:0002743	train_eligible	Q24CE5	I7M9J2	Q22A67	I7LT80	Q24CE5	I7M9J2	Q22A67	SCF:0002743|AD	SCF:0002743|AC	SCF:0002743|AR
SCF:0002746	train_eligible	P24279	P47112	P54791	P53256	P24279	P47112	P54791	SCF:0002746|AD	SCF:0002746|AC	SCF:0002746|AR
SCF:0002747	train_eligible	P24279	P47112	P29469	P40352	P24279	P47112	P29469	SCF:0002747|AD	SCF:0002747|AC	SCF:0002747|AR
SCF:0002748	train_eligible	P24279	P47112	P50874	P29056	P24279	P47112	P50874	SCF:0002748|AD	SCF:0002748|AC	SCF:0002748|AR
SCF:0002749	train_eligible	P47112	P24279	P29469	P07703	P47112	P24279	P29469	SCF:0002749|AD	SCF:0002749|AC	SCF:0002749|AR
SCF:0002750	train_eligible	P47112	P24279	P53091	Q04601	P47112	P24279	P53091	SCF:0002750|AD	SCF:0002750|AC	SCF:0002750|AR
SCF:0002751	train_eligible	P47112	P24279	P38132	P32349	P47112	P24279	P38132	SCF:0002751|AD	SCF:0002751|AC	SCF:0002751|AR
SCF:0002752	train_eligible	Q85G51	M1VFJ4	M1VKK5	Q85FP8	Q85G51	M1VFJ4	M1VKK5	SCF:0002752|AD	SCF:0002752|AC	SCF:0002752|AR
SCF:0002753	train_eligible	A8IS47	A8J353	A8IJ60	P50370	A8IS47	A8J353	A8IJ60	SCF:0002753|AD	SCF:0002753|AC	SCF:0002753|AR
SCF:0002754	train_eligible	A8J353	A8IS47	A8INX1	P12853	A8J353	A8IS47	A8INX1	SCF:0002754|AD	SCF:0002754|AC	SCF:0002754|AR
SCF:0002760	train_eligible	Q22MV2	I7MCM8	Q1HFX0	Q22R86	Q22MV2	Q1HFX0	Q1HFX0	SCF:0002760|AD	SCF:0002760|AC	SCF:0002760|AR
SCF:0002761	train_eligible	Q22MV2	I7MCM8	W7XJB1	I7M9J2	Q22MV2	Q1HFX0	W7XJB1	SCF:0002761|AD	SCF:0002761|AC	SCF:0002761|AR
SCF:0002762	train_eligible	Q22MV2	I7MCM8	Q1HFV9	Q24DI9	Q22MV2	Q1HFX0	Q24DI9	SCF:0002762|AD	SCF:0002762|AC	SCF:0002762|AR
SCF:0002763	train_eligible	P22666	A8HY43	A0A2K3DWM2	P11471	P22666	A8HY43	A0A2K3DWM2	SCF:0002763|AD	SCF:0002763|AC	SCF:0002763|AR
SCF:0002765	train_eligible	Q9Y3B2	Q9Y2L1	Q8TF46	P40337	Q9Y3B2	Q9Y2L1	Q8TF46	SCF:0002765|AD	SCF:0002765|AC	SCF:0002765|AR
