triplet_id	assembly_size_stratum	ac_id	anchor	negative_partner_c	positive_partner_d	positive_source	positive_example_evidence	positive_min_heavy_a	positive_binding_assemblies	positive_distinct_pdb_count	positive_interface_status	anchor_tax_id	c_tax_id	d_tax_id	all_role_shared_tax	sequence_identity	sequence_coverage_c	sequence_coverage_d	sequence_aligned_residues	sequence_similarity_bin	domain_similarity_status	structure_similarity_status	positive_rank_for_ac_orientation	ac_structure_file	ac_chain_anchor	ac_chain_negative	ac_min_heavy_a	ac_min_cb_or_ca_a	ac_mutual_nearest	ac_structure_grade_provisional	negative_label_semantics	counterfactual_grade_provisional	training_pool_status	leakage_control_status
SCF:0004019	gt24	AC:003485	Q9H204	O43513	Q15528	PDB_exact_pair_aggregate	7lbm-assembly1.cif.gz:QA-SA	1.073	5	8	repeated_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.2712	0.5064	0.5900	118	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8t9d-assembly1.cif.gz	U	D	52.007	52.799	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004020	gt24	AC:003486	Q2FHV3	Q2FEQ8	Q2FEQ0	PDB_exact_pair_aggregate	9qeh-assembly1.cif.gz:CA-S	3.289	2	4	repeated_exact_PDB_contact_interface_size_pending	367830	367830	367830	1	0.3000	0.6164	0.8571	90	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9qeg-assembly1.cif.gz	AA	J	13.392	22.274	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004021	gt24	AC:003487	C7DZL4	Q9VZU4	Q9V4E0	same_assembly_bridge	8esw-assembly1.cif.gz:K-FA	2.762	2	2	same_assembly_bridge_interface_pass	7227	7227	7227	1	0.2892	0.9396	0.5321	249	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8esw-assembly1.cif.gz	K	D	41.512	47.757	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004022	gt24	AC:003489	P39744	P40693	P17076	PDB_exact_pair_aggregate	7nad-assembly1.cif.gz:D-G	2.629	1	6	repeated_exact_PDB_contact_interface_size_pending	559292	559292	559292	1	0.2620	0.5807	0.7305	187	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	7nac-assembly1.cif.gz	LA	YA	65.881	72.778	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004023	gt24	AC:003492	A2DSF3	A2G4E1	A2F2J0	PDB_exact_pair_aggregate	5xy3-assembly1.cif.gz:GA-HA	3.016	1	1	single_exact_PDB_contact_interface_size_pending	412133	412133	412133	1	0.3010	0.5450	0.7803	103	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	5xy3-assembly1.cif.gz	HA	L	36.053	42.373	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004024	gt24	AC:003495	A8BE02	A8BKS8	V6TVJ7	PDB_exact_pair_aggregate	7pwo-assembly1.cif.gz:B-W	2.222	1	2	repeated_exact_PDB_contact_interface_size_pending	184922	184922	5741	0	0.2653	0.7778	0.6592	147	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8g4i-assembly1.cif.gz	N	J	29.542	32.964	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004025	gt24	AC:003495	A8BE02	A8BKS8	A8BT38	PDB_exact_pair_aggregate	8bsi-assembly1.cif.gz:AB-HB	2.959	7	9	repeated_exact_PDB_contact_interface_size_pending	184922	184922	184922	1	0.2000	0.5556	0.5526	105	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	8g4i-assembly1.cif.gz	N	J	29.542	32.964	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004026	gt24	AC:003495	A8BKS8	A8BE02	A8BRG5	PDB_exact_pair_aggregate	7pwf-assembly1.cif.gz:J-R	2.359	1	9	repeated_exact_PDB_contact_interface_size_pending	184922	184922	184922	1	0.3735	0.5390	0.6058	83	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8g4i-assembly1.cif.gz	J	N	29.542	32.964	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004027	gt24	AC:003495	A8BKS8	A8BE02	A8B252	PDB_exact_pair_aggregate	7pwf-assembly1.cif.gz:I-J	2.921	1	11	repeated_exact_PDB_contact_interface_size_pending	184922	184922	184922	1	0.3646	0.6234	0.5517	96	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	8g4i-assembly1.cif.gz	J	N	29.542	32.964	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004028	gt24	AC:003495	A8BKS8	A8BE02	E2RU77	PDB_exact_pair_aggregate	7pwo-assembly1.cif.gz:C-U	2.767	7	11	repeated_exact_PDB_contact_interface_size_pending	184922	184922	184922	1	0.3377	0.5000	0.5923	77	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	8g4i-assembly1.cif.gz	J	N	29.542	32.964	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004029	gt24	AC:003496	O97313	Q8IDB0	Q8ILK3	PDB_exact_pair_aggregate	9bus-assembly1.cif.gz:SB-WB	3.403	4	7	repeated_exact_PDB_contact_interface_size_pending	36329	36329	36329	1	0.3394	0.7219	0.6770	109	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	3j7a-assembly1.cif.gz	B	U	16.863	19.429	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004030	gt24	AC:003496	O97313	Q8IDB0	Q8IHU0	PDB_exact_pair_aggregate	9bup-assembly1.cif.gz:MA-SB	2.295	4	6	repeated_exact_PDB_contact_interface_size_pending	36329	36329	36329	1	0.3529	0.5629	0.6693	85	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	3j7a-assembly1.cif.gz	B	U	16.863	19.429	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004031	gt24	AC:003496	Q8IDB0	O97313	Q8IET7	PDB_exact_pair_aggregate	9but-assembly1.cif.gz:JB-UB	2.412	8	11	repeated_exact_PDB_contact_interface_size_pending	36329	36329	36329	1	0.3043	0.5267	0.7113	138	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	3j7a-assembly1.cif.gz	U	B	16.863	19.429	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004032	gt24	AC:003496	Q8IDB0	O97313	C6KSY6	PDB_exact_pair_aggregate	9buu-assembly1.cif.gz:GA-UB	2.275	10	11	repeated_exact_PDB_contact_interface_size_pending	36329	36329	36329	1	0.2867	0.5725	0.8242	150	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	3j7a-assembly1.cif.gz	U	B	16.863	19.429	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004033	gt24	AC:003496	Q8IDB0	O97313	Q8IJZ7	PDB_exact_pair_aggregate	9j9h-assembly1.cif.gz:K-RA	2.346	1	11	repeated_exact_PDB_contact_interface_size_pending	36329	36329	36329	1	0.2652	0.5038	0.6535	132	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	3j7a-assembly1.cif.gz	U	B	16.863	19.429	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004034	gt24	AC:003497	O14730	P62857	P63220	PDB_exact_pair_aggregate	8zdb-assembly1.cif.gz:JA-V	2.420	1	3	repeated_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.3721	0.6232	0.5181	43	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8zdb-assembly1.cif.gz	JA	GA	9.758	14.049	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004035	gt24	AC:003497	P62857	O14730	Q9BRS2	PDB_exact_pair_aggregate	6zxh-assembly1.cif.gz:DA-JA	3.416	3	7	repeated_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.4112	0.7592	0.6937	394	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8zdb-assembly1.cif.gz	GA	JA	9.758	14.049	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004036	gt24	AC:003497	P62857	O14730	Q53EL6	PDB_exact_pair_aggregate	9bkd-assembly1.cif.gz:GA-U	2.579	1	5	repeated_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.2741	0.6397	0.7079	332	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	8zdb-assembly1.cif.gz	GA	JA	9.758	14.049	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004037	gt24	AC:003498	Q92759	P29084	P23025	PDB_exact_pair_aggregate	6ro4-assembly1.cif.gz:C-I	2.829	10	10	repeated_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.2562	0.6976	0.7436	203	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	6o9l-assembly1.cif.gz	X	R	72.241	77.549	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004038	gt24	AC:003499	R1BKA6	A0A6V2SE28	R1DMQ2	PDB_exact_pair_aggregate	9jj8-assembly1.cif.gz:RA-T	3.233	1	1	single_exact_PDB_contact_interface_size_pending	2903	2903	2903	1	0.4085	0.7039	0.7773	164	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9jj8-assembly1.cif.gz	RA	C	31.681	35.819	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004039	gt24	AC:003500	Q4E078	Q4CPD8	V5BDJ2	PDB_exact_pair_aggregate	5t5h-assembly1.cif.gz:JA-Y	2.837	1	1	single_exact_PDB_contact_interface_size_pending	353153	353153	1416333	0	0.3729	0.8310	0.5175	59	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	5t5h-assembly1.cif.gz	Y	AA	13.682	16.684	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004040	gt24	AC:003503	P39990	P57743	Q02260	PDB_exact_pair_aggregate	5gan-assembly1.cif.gz:K-L	2.902	1	5	repeated_exact_PDB_contact_interface_size_pending	559292	559292	559292	1	0.3067	0.8427	0.5137	75	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	5gan-assembly1.cif.gz	AA	CA	32.514	34.614	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004041	gt24	AC:003503	P57743	P39990	P40089	PDB_exact_pair_aggregate	4m7a-assembly3.cif.gz:C-L	4.868	1	10	repeated_exact_PDB_contact_interface_size_pending	559292	559292	559292	1	0.2222	0.6429	0.8710	81	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	5gan-assembly1.cif.gz	CA	AA	32.514	34.614	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004042	gt24	AC:003504	Q72IN1	Q72I11	Q72HR2	PDB_exact_pair_aggregate	4v9m-assembly1.cif.gz:FA-NA	2.187	35	18	repeated_exact_PDB_contact_interface_size_pending	262724	262724	262724	1	0.3151	0.5177	0.7228	73	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	5j4d-assembly2.cif.gz	PB	SB	21.700	27.424	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004043	gt24	AC:003505	O43920	P03905	P03886	PDB_exact_pair_aggregate	9ti4-assembly1.cif.gz:EA-OA	3.220	3	3	repeated_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.3000	0.5882	0.8491	270	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9cwt-assembly1.cif.gz	FA	NA	21.178	23.863	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004044	gt24	AC:003505	O43920	P03905	H9PGF0	PDB_exact_pair_aggregate	5xth-assembly1.cif.gz:FA-PA	3.711	2	2	repeated_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.3000	0.5882	0.8491	270	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	9cwt-assembly1.cif.gz	FA	NA	21.178	23.863	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004045	gt24	AC:003505	O43920	P03905	P03891	PDB_exact_pair_aggregate	9ti4-assembly1.cif.gz:EA-FA	2.446	5	5	repeated_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.2595	0.6885	0.9107	316	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	9cwt-assembly1.cif.gz	FA	NA	21.178	23.863	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004046	gt24	AC:003506	P28320	Q06091	P33411	PDB_exact_pair_aggregate	6exn-assembly1.cif.gz:D-X	2.135	1	1	single_exact_PDB_contact_interface_size_pending	559292	559292	559292	1	0.2985	0.7657	0.5339	134	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	6j6q-assembly1.cif.gz	PA	W	95.372	97.245	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004047	gt24	AC:003506	P28320	Q06091	Q03375	PDB_exact_pair_aggregate	6exn-assembly1.cif.gz:D-Q	2.523	1	2	repeated_exact_PDB_contact_interface_size_pending	559292	559292	559292	1	0.2661	0.6229	0.8074	109	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	6j6q-assembly1.cif.gz	PA	W	95.372	97.245	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004048	gt24	AC:003507	Q6A7S4	Q6A9B3	Q6A6N5	PDB_exact_pair_aggregate	8crx-assembly1.cif.gz:P-Q	4.014	1	1	single_exact_PDB_contact_interface_size_pending	267747	267747	267747	1	0.2414	0.6591	0.6444	58	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8crx-assembly1.cif.gz	P	T	22.560	26.665	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004049	gt24	AC:003508	C7DZL4	Q9VF27	Q9VTU2	PDB_exact_pair_aggregate	8esw-assembly1.cif.gz:K-U	3.122	2	2	repeated_exact_PDB_contact_interface_size_pending	7227	7227	7227	1	0.3243	0.5968	0.5115	111	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8esz-assembly1.cif.gz	J	G	48.004	53.432	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004050	gt24	AC:003510	A0A3Q7JDZ0	A0A3Q7FVJ9	A0A3Q7GUG2	PDB_exact_pair_aggregate	7qiw-assembly1.cif.gz:HA-K	2.620	1	1	single_exact_PDB_contact_interface_size_pending	4081	4081	4081	1	0.2947	0.6643	0.6507	95	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	7qiw-assembly1.cif.gz	K	OA	30.816	33.637	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004051	gt24	AC:003510	A0A3Q7JDZ0	A0A3Q7FVJ9	K4CG62	PDB_exact_pair_aggregate	7qiz-assembly1.cif.gz:K-M	2.825	2	2	repeated_exact_PDB_contact_interface_size_pending	4081	4081	4081	1	0.2456	0.7972	0.6298	114	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	7qiw-assembly1.cif.gz	K	OA	30.816	33.637	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004052	gt24	AC:003510	A0A3Q7JDZ0	A0A3Q7FVJ9	Q53U38	PDB_exact_pair_aggregate	7qiw-assembly1.cif.gz:GA-K	2.823	1	1	single_exact_PDB_contact_interface_size_pending	4081	4081	4081	1	0.2386	0.7154	0.6154	88	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	7qiw-assembly1.cif.gz	K	OA	30.816	33.637	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0004053	gt24	AC:003511	A0A0U4VSH7	A0A0U5AWM7	A0A0U5ADD0	PDB_exact_pair_aggregate	8uu8-assembly1.cif.gz:D-E	2.454	6	7	repeated_exact_PDB_contact_interface_size_pending	1642	1642	1642	1	0.3043	0.8519	0.5502	115	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8uua-assembly1.cif.gz	E	P	23.918	27.620	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
