ac_id	protein_a	protein_c	qid_a	qid_c	family_a	family_c	pdb_id	assembly_id	tax_id	score	len_a	len_c	pair_tokens	truncated	train_pair	n_train_proteins	core_flag	assembly_size_stratum	num_protein_chains	min_heavy	min_cb	n_pdb	kmer_jaccard	human	bridge_contact_strength	train_identity_a	train_identity_c	train_familiarity	familiarity_bin	proximity_bin	association_class	association_plus
AC:001561	Q2FW11	Q2FW21	Qf3d789c2c737b96de9083fdc9b2783cf840f46af	Q4d94b14b46531a89ab2c052efac19991dc033a3f	P42060	A0A063X781	5nrg	1	93061	0.999941	117	178	298	0	0	0	1	11_24	24	19.707	23.363	23	0.02173913	0	3	0.0	24.5	0.0	0-20	15-40 A	no_recorded_association	0
AC:001562	O94742	Q12049	Q8d6dba74c4a44b08922f85ac82da16720f7c8fd0	Q999075d98c1301856d0f94bb5d6fc75f2112fc7c	O94742	Q12049	7ewf	1	559292	0.823594	89	470	562	0	0	0	1	3_10	3	8.989	12.835	2	0.013513514	0	72	0.0	32.5	0.0	0-20	8-15 A	no_recorded_association	0
AC:001563	P30394	P31556	Qae0780cd28c4a7c44bf9242542854f8ed230a942	Q2278673f8da567497d7eaa7a91275bc09f62401e	Q55329	A0A4V8H005	9v7t	1	3039	0.002852	37	81	121	0	0	0	1	11_24	24	28.729	30.172	4	0.0	0	27	0.0	30.3	0.0	0-20	15-40 A	no_recorded_association	0
AC:001564	P38801	P48240	Q710693db33ec4c264790b8ee601345d35d989b7f	Qb793341376afaa827475b339d641377d9973da97	P38801	P48240	6fsz	1	559292	0.999368	184	250	437	0	0	0	1	11_24	14	48.437	51.567	4	0.016990291	0	37	0.0	24.1	0.0	0-20	>=40 A	no_recorded_association	0
AC:001565	I7LT80	I7MDA9	Qfec75a644351a4225963f1c316a33ae1bc53ccd0	Q004072e5124b1cb1c048335a56f055fb17494a3c	I7LT80	I7MDA9	8th8	1	312017	0.018521	472	202	677	0	0	0	1	11_24	18	9.125	15.043	2	0.058098592	0	42	0.0	24.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:001566	A0QSG2	A0QZ86	Q941dd61ccb0c48f63212498b0959035ec9915312	Q7424129e0fc827112cbd2c2e486999135462d4f2	P62656	A0QZ86	8wi9	1	246196	0.969068	61	258	322	0	0	0	1	11_24	23	20.522	23.913	1	0.013333333	0	1	40.9	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001567	C4QY79	C4R3P8	Q729f9a7226384637595adeaccf0dd55afb2217eb	Qbaf1f2a3724d96203f7f52dd951753acb1c086ef	C4QY79	Q09191	9ii7	1	644223	0.999803	113	214	330	0	0	0	1	11_24	21	25.568	28.757	5	0.0095238095	0	83	50.0	45.6	45.6	40-60	15-40 A	no_recorded_association	0
AC:001568	O81097	Q9M1J2	Q7fdc1037218cebca2175361b8ca0d2c468822e3c	Q314effb5702d62c28dd6ed575e96637d67e235ef	Q9M1A8	Q9M1J2	8hyj	1	3702	0.999943	146	222	371	0	0	0	1	11_24	13	31.643	36.95	1	0.0085227273	0	60	47.1	32.0	32.0	20-40	15-40 A	no_recorded_association	0
AC:001569	P39682	Q00916	Qbab54bcd014a9d84f56d83acdf245df5d77b94c9	Q53d99fcf0efdd83b8d12baa5335bee1be4038f31	P39682	Q00916	7oqc	1	559292	0.01034	629	300	932	0	0	0	1	11_24	16	16.728	18.426	6	0.040914561	0	20	18.2	40.7	18.2	0-20	15-40 A	other_intact	0
AC:001570	A0A0D9RB67	A0A0D9RML3	Qeb3c04128e9e9e4854019a06d0f9ed270ed0905a	Q193723be54f5200812274234a95df465478227e4	Q2EN79	A0A0D9RML3	9h8t	1	60711	0.999415	63	82	148	0	0	0	1	11_24	21	8.332	11.67	1	0.014388489	0	35	92.0	87.8	87.8	80-100	8-15 A	no_recorded_association	0
AC:001571	P00044	P07257	Q7165dad4bac5c374dd5061477cc94a05990342c8	Q2a36ab554d4806fdc1a4102e2aabbee5d5bb4db2	P00044	P07257	3cx5	1	559292	0.985924	109	368	480	0	0	0	1	11_24	23	98.423	103.559	2	0.017817372	0	0	64.3	22.0	22.0	20-40	>=40 A	no_recorded_association	0
AC:001572	A6QRA1	Q6NLH0	Qa535282a145262698ac9739c7e32b1c8d00a0abf	Qc75f543a6a132c4985224a22128d9217d1ba5f71	Q8LE42	P36954	8hyj	1	3702	0.999927	178	114	295	0	0	0	1	11_24	13	68.775	71.012	1	0.0070175439	0	26	33.5	63.3	33.5	20-40	>=40 A	no_recorded_association	0
AC:001573	Q99871	Q9H6D7	Qa5b4a796631bf09d8064b18e2346117e2ed8d4a4	Q29654942aa45985545b9f1f83ead8472fa7b4940	Q99871	Q9H6D7	7sqk	1	9606	0.999854	358	363	724	0	0	1	1	3_10	8	114.63	116.392	1	0.063391442	1	4	100.0	100.0	100.0	80-100	>=40 A	other_intact	0
AC:001574	P33448	P50110	Qc7d29c03593af3eca67f9586b5290488b58c31f3	Q5fae54f73ce675c16a057efbe3b49d3b7f31ba89	P33448	P50110	7e4i	1	559292	0.000306	61	327	391	0	0	0	1	3_10	6	13.5	16.918	1	0.0054794521	0	30	0.0	26.7	0.0	0-20	8-15 A	no_recorded_association	0
AC:001578	P87108	Q08749	Qdc01acb542c24f9101987124d041accfd464f580	Qa0636073a7d293ab1843f50e16e1259f7f19d17a	P87108	Q08749	6lo8	1	559292	0.31885	93	192	288	0	0	0	1	3_10	10	11.305	12.755	1	0.014652015	0	25	41.2	0.0	0.0	0-20	8-15 A	other_intact	0
AC:001580	A0A2K1IB10	A0A2K1IKE2	Q2d825b9e889b73a2dec9d80af8604bfa826e9822	Qe1df64d15d848e304bf0690dd74804e98323b802	A0A2K1IB10	A0A2K1IKE2	6l35	1	3218	0.463758	323	134	460	0	0	0	1	11_24	17	46.251	46.859	1	0.030588235	0	9	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:001581	O53830	P9WGY5	Q5c402d03b255b9624df6a29a329a987a8481dff7	Qbc697ca6bcf3ee582a5cda4d99397996f49c3f6a	O53830	A0QWT1	8hih	1	83332	0.000814	255	110	368	0	0	0	1	11_24	11	36.801	38.734	1	0.023952096	0	7	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001582	A0A379PL53	A0A379PL92	Qd81ba6be8f280a6098fbb5b03aa76fffc78eecce	Q7733a30240734a0c30cc376c4d38d7667ab412ff	A0A379PL53	A0A379PL92	8rfj	1	301	0.303712	222	718	943	0	0	0	1	3_10	9	9.383	11.167	1	0.04679803	0	36	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:001583	A0A2L1C9H0	A0A2L1CAX0	Qae7d8b15fff919bd7a537274f2cc1137f710c511	Q7284749e37d8b548f5163681be989d9546d1da3c	A0A2L1C9H0	A0A2L1CAX0	9h1l	1	39152	0.963283	304	93	400	0	0	0	1	11_24	12	21.715	24.344	2	0.016260163	0	10	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001584	I0YQ45	I0Z7A6	Q02be34f19a7ef8fad9ec45ee25b6403108793da6	Q0bebf5d9161db02ec58a4b06e2014c068edb4a35	Q7DM26	Q75VY8	9kqq	1	574566	0.999917	229	272	504	0	0	0	1	11_24	20	42.249	44.312	2	0.10514019	0	31	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:001585	A0A2K3DHV6	Q6UKY5	Q3a86ff9cc6a19063f38e91f9262b17b0eb85ace8	Qd1a37e5b5dbf51877ba7f5b54944284298bf129f	A0A2K3DHV6	Q6UKY5	8xks	1	3055	0.000916	691	117	811	0	0	0	1	11_24	20	71.927	79.162	3	0.029411765	0	5	0.0	44.4	0.0	0-20	>=40 A	no_recorded_association	0
AC:001586	F2RBH1	F2RGQ4	Qb0bb88a19ad9b65841482066b348e41085236441	Q1f8e29171dfbd082bd361bc67280aae0876831d1	F2RBH1	F2RGQ4	8dy9	1	953739	0.007095	124	327	454	0	0	0	1	3_10	9	21.757	22.834	2	0.037220844	0	11	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001587	Q5SJG6	Q8RQE7	Qc2587a02cf803f80f9f29d7bd6d2db66b5a1fb07	Q14173045d72737ac99a7f02fc16722470b867a3d	Q5SJG6	Q8RQE7	3aoi	1	300852	0.286168	156	99	258	0	0	0	1	3_10	6	18.084	22.7	3	0.021186441	0	106	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001588	Q8DJ43	Q8DLJ8	Q5995684a27f4029be24effd8a623177f42ef48ba	Q3502341c67030f4e88797d859f9195d932530d59	Q8DJ43	Q8DLJ8	7nhp	1	197221	0.006082	66	116	185	0	0	0	1	11_24	18	13.377	15.514	2	0.0	0	65	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:001589	A0A6S8PC30	A0A7S3R9S7	Q789754905ee65bd712db50001d6a46aaabcb0271	Q15984ac268e2612603b4d0d8f70ee612d7da2836	A0A6S8PC30	A0A7S3R9S7	9mgz	1	3047	0.999082	123	109	235	0	0	0	1	11_24	18	17.558	19.042	1	0.03960396	0	17	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001590	P61163	Q9UJW0	Q6891ca3928f5aa667b3e4f1a640c9659df0311dc	Q26b69d419974e8ee2ef4ddc71fe729bdd3f4e510	F2Z5G5	Q9UJW0	9b85	1	9606	0.999706	376	460	839	0	0	1	1	11_24	19	18.979	23.065	2	0.034974093	1	44	100.0	98.5	98.5	80-100	15-40 A	other_intact	0
AC:001591	A0A1K1NXL9	A0A1K1NY43	Qe1df90f867a8b0d24fdfed7fb3dd760b4cba2534	Qf6eef09ca5d4581e8b9ad8447e143848a59d6e05	A0A1K1NXL9	A0A1K1NY43	8zdy	1	971	0.189634	182	254	439	0	0	0	1	3_10	9	27.886	30.695	4	0.011848341	0	32	29.2	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001592	A0A2K3DWM2	P59763	Q963946a5645e3edbfafc97c48c938e3bc7f7dc94	Q02fd4631deea102f5d016bf979e9e5aaba0820de	A0A2K3DWM2	P12240	8kde	1	3055	0.996089	131	37	171	0	0	0	1	11_24	18	8.255	13.017	1	0.013071895	0	6	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:001594	G0S8E0	G0SH09	Qbd9376e166a764e85056f7c31f8f1c144871cd8d	Qac77819fe68a0a96931da5876e227d34d5925ae8	G0S8E0	G0SH09	6xp5	1	759272	0.999726	137	238	378	0	0	0	1	11_24	15	66.09	69.413	1	0.025568182	0	1	27.2	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:001595	A1B494	A1B495	Q85d4dfee9f4e369303bb98603aa214e83b168a0e	Q69af50da5474481c2f57b57106165cba3de8450d	A1B494	A1B495	8qby	1	318586	0.00198	239	412	654	0	0	0	1	11_24	18	19.751	25.282	5	0.035294118	0	25	44.4	61.5	44.4	40-60	15-40 A	no_recorded_association	0
AC:001596	P26288	Q94AQ8	Qf64f892c340e1eda1f2916d434ba8e37401b7a30	Qb0f843462a399c9d4186bc3a8c2c2bc3c80a8c32	P26288	Q94AQ8	7wff	1	3702	7.2e-05	500	348	851	0	0	0	1	11_24	17	35.636	37.432	1	0.041168659	0	109	29.4	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001597	A7NJ87	A7NJ92	Q76d4839826cc4e860c86622bd0c01e6ce34f9c5f	Q2a394e7670e8e87d57c0078ae243bc54978f34a4	A7NJ87	A7NJ92	6lod	1	383372	0.313668	226	414	643	0	0	0	1	3_10	6	13.144	21.6	2	0.033898305	0	33	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:001598	A0A4V8GZZ2	A0A4V8GZZ9	Qe8d6a42a642bd6afeb5dd69b491a1dea0183922c	Qae461f089d0a3187a9461d91300f78c34d9541d5	A0T0M8	A0A4V8GZZ9	6igz	1	325651	0.999414	751	248	1002	0	0	0	1	11_24	23	11.602	15.386	3	0.03968254	0	22	0.0	27.5	0.0	0-20	8-15 A	no_recorded_association	0
AC:001599	Q8DJ02	Q8DLL4	Qc509fec30a4c1a10aafdb1cb31d6317d02e88f0b	Qd8bf4c2a7d835f99a1f07bfa40a56f27361feed2	P56751	Q8DLL4	6l7o	1	197221	7.5e-05	132	146	281	0	0	0	1	11_24	20	39.271	45.478	1	0.019083969	0	0	30.9	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001600	A0A7U3Y808	B7IA15	Qc69d5f6dc53404fcf56f2e4c47284febba62dd97	Q803fe0e820dccdb50b0e5083de687020e1166ada	A0QVB8	B7IA15	7m4u	1	480119	0.999844	250	208	461	0	0	0	1	11_24	20	31.553	35.238	1	0.023255814	0	0	31.3	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001602	Q39212	Q6NLH0	Q095b3f8c7c92d26601f17736a5badacd014ac2c1	Qc75f543a6a132c4985224a22128d9217d1ba5f71	Q39212	P36954	8hyj	1	3702	0.999907	319	114	436	0	0	0	1	11_24	13	36.205	37.579	1	0.0097799511	0	34	40.3	63.3	40.3	40-60	15-40 A	no_recorded_association	0
AC:001604	O60826	Q9UBQ0	Q846fdd93319e0e668c0fc06e342a284eec226cc8	Qc63a36f23007edec6991d962d0310d8f32d7a63c	O60826	Q9UBQ0	8p0v	1	9606	0.999679	627	182	812	0	0	1	1	3_10	5	17.832	18.545	2	0.030898876	1	10	100.0	100.0	100.0	80-100	15-40 A	other_intact	0
AC:001605	P0A3C9	Q8DJU2	Qb8444c73b7fb32b19f16eed9fb8edc07b7e1606b	Qc281aa3b794506ee8b89d33a03b95f612b65df64	P0A3C9	Q8DJU2	6l7o	1	197221	0.001156	98	150	251	0	0	0	1	11_24	20	11.774	15.433	2	0.0041841004	0	26	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:001606	P41208	Q13888	Q80e1ff7313e6e075bb83de3e518200022a6a5f28	Q538b4f9385251a2433f9ec708581bd920ef11803	P41208	Q13888	8ebt	1	9606	0.627629	172	395	570	0	0	2	1	3_10	10	36.652	42.592	8	0.03047619	1	16	100.0	100.0	100.0	80-100	15-40 A	no_recorded_association	0
AC:001607	O14352	O94408	Q5d1349b68eb9aa0f50a28641de0cd9d7f5366dc3	Qd54241fb74fd40666b80bbb4262678e87b12c248	O14352	P38203	6ppv	1	284812	0.99991	121	96	220	0	0	0	1	3_10	7	9.184	13.032	4	0.030456853	0	47	54.7	61.0	54.7	40-60	8-15 A	no_recorded_association	0
AC:001608	P00045	P08525	Qa0a78a72fc7631c904482cfd384c603023657d61	Qec4e1f958f97ce9bf8d469fb024f96317e76508f	P00045	P08525	3cxh	1	559292	0.983509	113	94	210	0	0	0	1	11_24	23	21.709	29.797	1	0.015151515	0	27	60.3	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001609	Q8LFJ6	Q9FJ98	Qa3da5d4d04dfde1569c7d6cafa1c8c7cdbf9f532	Qde84193cb80d40093e4bd8b6c3b1f0e2bf6bd180	C4R009	A0A4X1VEK9	7eu1	1	3702	0.999797	71	144	218	0	0	0	1	11_24	11	44.989	48.12	7	0.0048309179	0	3	80.5	61.5	61.5	60-80	>=40 A	no_recorded_association	0
AC:001610	A0A2K1IKE2	A9SL09	Qe1df64d15d848e304bf0690dd74804e98323b802	Q0a656095ffdb79605fb4306d79eb08a549f29e93	A0A2K1IKE2	A0A2K1JDR4	6l35	1	3218	0.737911	134	140	277	0	0	0	1	11_24	17	42.313	44.305	2	0.03968254	0	11	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:001611	P93313	Q8LGE7	Q1aef491404fc0e9979335ac2e47c8682242b3f2c	Q1a303cb4061d42ec9ebbd2248a2cfe3e90522871	P93313	Q8LGE7	8bef	1	3702	0.997363	495	106	604	0	0	0	1	11_24	22	54.285	60.595	8	0.011029412	0	10	35.1	32.5	32.5	20-40	>=40 A	no_recorded_association	0
AC:001612	P33767	Q92316	Q8529e9e3c95aaa30b3037da14896e5ad0ff9ab91	Qb97910be2fd48a45f96a9114f1d95dbbc03d76bc	P33767	Q92316	6ezn	1	559292	0.026183	430	86	519	0	0	0	1	3_10	8	28.322	30.988	5	0.016460905	0	5	25.3	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001613	O64725	Q9FGK0	Q6ec999cad673df5ab27e82a2f11c8f8a8f2cf92a	Qeefce2ceaf8ffb5b5bbdf47edc16801c052a2b4a	O64725	Q9FGK0	8beh	1	3702	0.542207	72	125	200	0	0	0	1	11_24	13	23.143	26.066	8	0.0053475936	0	38	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001614	Q9LD28	Q9XFH4	Qac57f5ed726c3cd6aed1e0399bdd64ff45509dcb	Q8eb5dacd1d03760a08063c234e62aa8af051877a	P0C0S5	Q9XFH4	8kcb	1	3702	0.988015	130	764	897	0	0	0	1	3_10	9	22.931	27.441	5	0.019035533	0	15	76.3	36.9	36.9	20-40	15-40 A	no_recorded_association	0
AC:001617	P32481	P32502	Q28b6817b016ca75b7280ad3e862aec04868c3c42	Qab54b7fd8ed243a1b11244f3d24c9c7376f607c2	P32481	P32502	6qg0	1	559292	0.218938	527	381	911	0	0	0	1	11_24	16	72.091	74.135	8	0.041412911	0	5	73.8	32.9	32.9	20-40	>=40 A	other_intact	0
AC:001619	Q6A6L4	Q6A6M5	Q7428d1d2c6e99453dd0eaa337ff473711ff9c7f3	Qe56bc862378c035692c4daa414e480988f3cc9c1	Q6A6L4	Q6A6M5	8cvo	1	267747	0.999925	156	103	262	0	0	0	1	3_10	8	24.921	26.745	2	0.012145749	0	8	31.8	26.2	26.2	20-40	15-40 A	no_recorded_association	0
AC:001620	A0A2P6TPR7	W8SY74	Q8d19818b6bda4c690c57fd4081a6cfbeb63e5cfa	Qc8979d1e29a88ca73b9ab12841af04dc23911ecd	A0A4V8H000	A0T0M8	6zzy	1	3076	0.999456	265	751	1019	0	0	0	1	11_24	23	36.706	38.765	3	0.041526375	0	0	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001621	E1C9L0	Q32904	Q933306b41363f7dbaf596f13559cea55d5f7e297	Q7aec4d7e415f92dfe3029d1f4fbd18f1090ecd8c	Q55329	A0A2K1IB10	3lw5	1	3888	0.507796	42	275	320	0	0	0	1	11_24	18	18.515	22.513	1	0.010033445	0	5	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001622	A0A1S3TUX2	A0A1S3TZB2	Q5ced983a5a8e7deb93c07d71122b8e2d0c63afa1	Qa25026717c9fe8b386a6c61d66d060bc6c7ab9d2	A0A1S3TUX2	A0A1S3TZB2	7jro	1	3916	0.990343	67	383	453	0	0	0	1	3_10	10	17.151	19.963	1	0.0069124424	0	11	0.0	52.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001623	P21471	P21477	Qaa49aae2b5a930a69838692ea7b2ca729d301d07	Q4bebdef79d74299030048d5bd180f03c095a9341	P21471	P21477	8cec	1	224308	0.999879	102	88	193	0	0	0	1	11_24	20	9.022	15.295	23	0.02259887	0	0	32.3	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:001625	G0S755	G0SE33	Q77f25d316fb489bdd3dd030cbaccf3e43a1d4be9	Q1c6ea8c76ec22b9946be6784ad6c7204490e0315	G0S755	G0SE33	8pel	1	759272	0.999795	293	220	516	0	0	0	1	3_10	9	12.136	16.799	2	0.027139875	0	20	46.4	41.4	41.4	40-60	8-15 A	no_recorded_association	0
AC:001626	E3UIU2	E3UIU6	Q54727a481c3a2c97a4e8ac1b19ddc30ece31ee97	Q600aae6969ec37e48eb1fac65cdfdb828b861cc2	E3UIU2	E3UIU6	9kc5	1	130081	0.423186	81	36	120	0	0	0	1	11_24	20	12.105	16.265	1	0.0	0	21	30.3	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:001627	A0A2K1J0L9	Q6YXR3	Q031add9fe703bc62a6f7da3541a739a0b7079576	Q3b2899c946f618c9d97cd257e08f58b0dd588c46	Q9SHE8	E9NPX1	6l35	1	3218	0.142726	246	36	285	0	0	0	1	11_24	17	38.332	41.338	2	0.022988506	0	21	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001628	Q9V0V6	Q9V109	Q3cea3b8b08ca9441ed37f2d260f6ebcbf4faa6c4	Q245fce50b9ccbe90a39100cff8547f0fa6ffed52	Q9V0V6	Q9V109	6swe	1	272844	0.999927	102	215	320	0	0	0	1	11_24	13	23.311	27.568	7	0.02310231	0	3	42.7	42.4	42.4	40-60	15-40 A	no_recorded_association	0
AC:001630	O60925	Q99832	Qadea6aa34850803ed7811019965f2e70ada3c33e	Q6ee896ee219d01b7dc95dff33093ab911da3c51a	O60925	Q99832	6nr9	1	9606	0.999923	122	543	668	0	0	2	1	11_24	22	72.778	73.439	3	0.038397329	1	6	100.0	100.0	100.0	80-100	>=40 A	no_recorded_association	0
AC:001631	E1C9K6	P16002	Q8b781c99bf937c69764a23ac7f9d8eab8661bb62	Q14e7395291771f021b0b76e198b76b384663cd3c	B8LEQ8	P16002	6yez	1	3888	0.006824	64	168	235	0	0	0	1	11_24	18	51.556	55.397	2	0.013574661	0	14	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:001632	Q6D0W5	Q6D0W8	Q983bfb9c7108a06a09f30966b762d226edf19e3f	Q4d9f27c62710806028365a6f865195cd16602753	Q6D0W5	Q6D0W8	9irf	1	218491	0.214431	184	443	630	0	0	0	1	3_10	9	15.355	21.854	1	0.031746032	0	0	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001634	A0ACD6B9M2	A0ACD6B9M4	Q685eaeafa3eff4bbfa9f36f82c2763205ade8b97	Qef2249da4f28d2a57295e26f2c85d01740fa811f	Q8DIP0	P19054	7sa3	1	91464	0.99943	80	45	128	0	0	0	1	3_10	9	17.055	22.336	2	0.025641026	0	0	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001635	A0T0V1	B5YM25	Qd20c2b34e6029c562654b0842e38e38e63c7d62b	Q02772da5ad46e0ac2619bc71cca1389c049510c3	Q55329	B5YM25	8zet	1	35128	0.999074	41	201	245	0	0	0	1	11_24	17	29.638	31.084	3	0.013215859	0	21	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001636	A0A1B2U0C6	A0A1B2U0I9	Qf014aaf9a7f538525706da458f07bffe4c14a2f8	Qfa1cfd8656c11e35b9aac91d476f4dd79dfb3d60	P21472	Q839E7	9zcd	1	986	0.999942	127	173	303	0	0	0	1	11_24	21	13.766	19.193	1	0.028673835	0	4	49.5	34.9	34.9	20-40	8-15 A	no_recorded_association	0
AC:001637	E1C9K7	E1C9L0	Q78f10c371af2e6af5a2cf1e273854f53fc491f25	Q933306b41363f7dbaf596f13559cea55d5f7e297	E1C9K7	Q55329	3lw5	1	3888	0.237953	85	42	130	0	0	0	1	11_24	18	25.872	29.702	1	0.0	0	12	39.4	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001638	F2RCK7	F2RJV9	Q637ee515845cca5cc46b1dad1dcd4d18511ece19	Q9c6b242c288546a01865d1b245359a2362349b69	F2RCK7	F2RJV9	8dy9	1	953739	0.000919	90	340	433	0	0	0	1	3_10	9	12.081	14.6	2	0.012376238	0	41	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:001639	Q9VFB5	Q9VNZ3	Qa1a83f73a644d384008ca9080ae1fbe11a6d0039	Q4c3d2fbb17f5f8b5a9e4d969e8812f3bed478a9c	Q9VFB5	Q9VNZ3	9mu7	1	7227	0.999941	173	149	325	0	0	0	1	11_24	12	46.686	50.56	1	0.0096774194	0	73	81.3	75.2	75.2	60-80	>=40 A	no_recorded_association	0
AC:001644	A0A1C8XRM6	D0FXX2	Qec359785624ba006b3d8064f64edb8d1a6f289eb	Qd0f682f74f9e02e7f4e7d5d6be34c99b062044e2	Q8DIQ1	P19054	9gnw	1	3046	0.991829	508	46	557	0	0	0	1	11_24	20	31.339	31.719	4	0.011881188	0	0	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001645	G0RZX8	P0CT46	Qfc40b4e394efce0f91b33d6ef2f2b325870fde26	Q0ca3c6bb8d85df7d9759de3e3293bda52fc82e33	G0RZX8	P0CT46	8pel	1	759272	0.999599	256	284	543	0	0	0	1	3_10	9	14.005	18.522	2	0.021868787	0	20	30.5	26.6	26.6	20-40	8-15 A	no_recorded_association	0
AC:001646	P32876	Q00361	Q2d35aa133576fa00bdd4a809bc64ccb04e1ecb09	Qbe6899849a25321bbfcb6f511ea74ac2ef99a605	Q4VT52	Q00361	6ziq	1	9913	0.010291	136	71	210	0	0	0	1	11_24	15	144.465	146.322	4	0.0	0	14	91.9	85.9	85.9	80-100	>=40 A	no_recorded_association	0
AC:001647	Q32PE0	Q3ZBC0	Q7e402a40cf9ed61e3f718eb8df43fbb0a00f2757	Q75517fd781759254c7b4687581fa64181dd83285	A0A4X1VEK9	Q3ZBC0	5oik	1	9913	0.999937	127	58	188	0	0	1	1	11_24	14	37.18	42.343	5	0.0	0	3	98.0	100.0	98.0	80-100	15-40 A	no_recorded_association	0
AC:001648	P20429	P39075	Q9f552b82ff2d8878d8f9076ab0be2b44d4ad7b9f	Q946b12b5d431a5261d02c914b79429056a7517ac	P20429	P39075	7ckq	1	224308	0.000635	314	278	595	0	0	0	1	3_10	9	28.746	29.015	1	0.034545455	0	4	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001649	C4M5B7	O15612	Q689fea45785aec64aae55de44091b5853cbef6ee	Q4a5f8798128a85abb9aeb64584eefb847f99e3fa	C4M5B7	O15612	9v1j	1	294381	0.999931	141	185	329	0	0	0	1	11_24	17	14.875	18.911	6	0.028938907	0	2	66.9	51.4	51.4	40-60	8-15 A	no_recorded_association	0
AC:001651	Q9BT78	Q9UBF6	Qa27ad988fcc6f9b66fc9c9a90d364cb643f309f4	Q14da29d28cc4aefd3992129ce6c8bb9cd1ff1f0c	Q9BT78	P62877	9eg1	1	9606	0.058666	406	113	522	0	0	1	1	11_24	11	9.185	11.586	1	0.014553015	1	58	100.0	100.0	100.0	80-100	8-15 A	no_recorded_association	0
AC:001653	Q9UY20	Q9UZL4	Q3dc84e00c0e625569d0438eefb79de108ac53335	Q2c98e002b2d8c9ca1c3aa15b17bb640a3d6b3056	Q9UY20	Q9UZL4	6swd	1	272844	0.99994	99	127	229	0	0	0	1	11_24	17	38.949	44.32	7	0.0092592593	0	0	31.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:001654	A0A3Q7HBR5	A0A3Q7IVL4	Qcf53101bdb515d6affc30dbd2e41ba503fe12f0d	Q63ca15ba83e81fca3f6ecb0eb238444c80a756de	A0A3Q7HBR5	A0A3Q7IVL4	7qiy	1	4081	0.999952	239	211	453	0	0	0	1	11_24	13	25.418	33.777	2	0.023474178	0	0	77.9	80.5	77.9	60-80	15-40 A	no_recorded_association	0
AC:001656	P32613	Q03630	Qedd4501da611b4b1c9822236e0be04afdfadc9dd	Q6d62afc5b391404dc797906a1df4b899b468cde9	P32613	Q03630	7e94	1	559292	0.999462	152	159	314	0	0	0	1	11_24	22	22.429	24.666	9	0.027777778	0	37	0.0	32.7	0.0	0-20	15-40 A	other_intact	0
AC:001657	O19882	Q9TLR0	Qb781e2009893b07cb1e5fc22569b00d0f8fed031	Q6ef5b5ed0075842ce1528d4f89eb834d8b420881	P12240	Q9TLR0	4yuu	2	2771	0.919961	38	41	82	0	0	0	1	11_24	21	27.772	32.358	1	0.0	0	28	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
